Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",14,3,5,19,,,,,,,,,2.0,,,,,,,,,,
37,"Bassett, Adrian",13,1,9,22,,,,3.0,,,,,1.0,1.0,,,,,,,,,
21,"Bradley, Craig",19,4,9,28,1,1.0,,4.0,,,,,,3.0,,,,,,,,,
20,"Brown, Fraser",6,2,5,11,,,,2.0,,,,,,,,,,,,,,,
35,"Dean, Peter",12,5,8,20,,,1.0,1.0,,,,,5.0,1.0,3.0,,,,,,,,
2,"Fotia, Dominic",12,2,3,15,,3.0,,1.0,,,,,3.0,2.0,,,,,,,,,
12,"Gleeson, Adrian",24,2,5,29,,2.0,,1.0,,,,,3.0,1.0,,,,,,,,,
13,"Hanna, Mil",9,4,4,13,1,1.0,,,,,,,1.0,3.0,,,,,,,,,
11,"Hawker, Glenn",9,1,9,18,,,,,,,,,,,,,,,,,,,
28,"Kernahan, David",8,2,2,10,,,,3.0,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",10,7,2,12,3,,1.0,2.0,,,,,1.0,5.0,,,,,,,,,
44,"Madden, Justin",16,8,8,24,,,23.0,,,,,,3.0,1.0,2.0,,,,,,,,
29,"Minton-Connell, Simon",4,4,4,8,,2.0,,2.0,,,,,,2.0,,,,,,,,,
19,"Phillips, Andrew",15,3,6,21,,1.0,,2.0,,,,,2.0,7.0,,,,,,,,,
7,"Ratten, Brett",9,1,12,21,,,,4.0,,,,,2.0,1.0,,,,,,,,,
36,"Rieniets, Tim",16,2,5,21,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
18,"Sartori, Peter",2,,,2,1,,1.0,,,,,,,,,,,,,,,,
14,"Sexton, Michael",10,4,,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
45,"Tarczon, Darren",7,3,2,9,1,1.0,,,,,,,,3.0,,,,,,,,,
15,"Verbeek, Simon",7,4,8,15,,,,2.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,62,106,328,8,12.0,26.0,30.0,,,,,25.0,34.0,5.0,,,,,,,,
Opposition,Opposition,202,61,109,311,6,5.0,12.0,22.0,,,,,34.0,25.0,1.0,,,,,,,,
