Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",12,1,8,20,,,,2.0,3.0,4.0,5.0,4.0,1.0,1.0,,10.0,10.0,1.0,,1.0,,,87.0
11,"Bennell, Harley",11,2,7,18,,2.0,,5.0,4.0,2.0,3.0,,1.0,,,8.0,10.0,,,2.0,,,86.0
3,"Brennan, Jared",13,7,5,18,2,,5.0,2.0,2.0,2.0,4.0,2.0,,1.0,,8.0,11.0,3.0,1.0,2.0,,,87.0
30 ↓,"Brown, Campbell",2,2,,2,,,,,,,,2.0,,2.0,,,2.0,,,3.0,,,30.0
28,"Caddy, Josh",9,6,11,20,,,2.0,3.0,1.0,1.0,1.0,1.0,,,,7.0,12.0,,,,,,78.0
12,"Day, Sam",3,2,2,5,,,1.0,,,2.0,,2.0,1.0,,,3.0,3.0,,,1.0,1.0,,84.0
33,"Hall, Aaron",7,5,7,14,1,,,3.0,,,,1.0,,1.0,,3.0,11.0,,1.0,1.0,,1.0,88.0
40,"Hickey, Tom",6,7,6,12,2,1.0,18.0,,,2.0,1.0,2.0,1.0,2.0,,4.0,7.0,2.0,4.0,2.0,,,88.0
7,"Hunt, Karmichael",5,3,13,18,,,,3.0,1.0,1.0,6.0,6.0,1.0,,,9.0,8.0,,,1.0,,,69.0
36,"Iles, Sam",15,3,12,27,,,,,6.0,2.0,,4.0,1.0,1.0,,9.0,19.0,,,3.0,1.0,,91.0
32,"Matera, Brandon",13,5,4,17,,1.0,,1.0,,4.0,1.0,2.0,2.0,,,1.0,17.0,,2.0,1.0,,1.0,85.0
18,"McKenzie, Trent",14,6,4,18,,1.0,,3.0,3.0,2.0,1.0,2.0,3.0,,,5.0,13.0,,1.0,2.0,,,76.0
51,"McQualter, Andrew",8,7,4,12,,,,2.0,,1.0,1.0,,,,,1.0,11.0,,1.0,,,1.0,81.0
35,"Rischitelli, Michael",2,,6,8,1,,,4.0,,,,2.0,,2.0,,2.0,5.0,,,1.0,,,79.0
8,"Russell, Luke",9,6,5,14,,1.0,2.0,1.0,4.0,2.0,,2.0,,,,1.0,12.0,1.0,1.0,1.0,,,85.0
37,"Sexton, Alex",6,4,3,9,,,,4.0,1.0,1.0,1.0,3.0,,2.0,,3.0,5.0,1.0,,1.0,,,86.0
26 ↑,"Shaw, Matt",3,1,5,8,,,,1.0,,2.0,,1.0,,1.0,,3.0,5.0,,,1.0,,,47.0
25,"Stanley, Danny",13,8,13,26,1,,,3.0,4.0,2.0,1.0,5.0,,2.0,,9.0,18.0,1.0,1.0,1.0,,1.0,93.0
48,"Tape, Seb",5,5,4,9,,,,4.0,2.0,1.0,,4.0,1.0,1.0,,5.0,4.0,1.0,,3.0,,,95.0
16,"Thompson, Rory",7,4,1,8,,,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,3.0,4.0,2.0,,4.0,,,95.0
20,"Toy, Josh",3,3,4,7,,,,4.0,,,,1.0,,1.0,,3.0,4.0,,,3.0,,,93.0
14,"Warnock, Matthew",7,3,8,15,,,,,1.0,,1.0,3.0,,1.0,,6.0,9.0,,,11.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,90,132,305,7,7.0,30.0,47.0,33.0,31.0,27.0,51.0,13.0,19.0,,103.0,200.0,12.0,12.0,45.0,2.0,4.0,
Opposition,Opposition,232,103,168,400,21,18.0,42.0,58.0,23.0,65.0,42.0,35.0,19.0,12.0,6.0,133.0,269.0,13.0,19.0,44.0,12.0,16.0,
