Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 10d,52 (32-0-20 61.54%),4 (0.08),25 (18-0-7 72.00%),
4,"Ah Chee, Callum",23y 274d,79 (34-0-45 43.04%),31 (0.39),34 (26-0-8 76.47%),7 (0.21)
31,"Andrews, Harris",24y 211d,129 (50-0-79 38.76%),10 (0.08),←,
33,"Bailey, Zac",21y 290d,62 (39-0-23 62.90%),46 (0.74),←,
14,"Birchall, Grant",33y 163d,279 (191-1-87 68.64%),35 (0.13),31 (24-0-7 77.42%),1 (0.03)
23,"Cameron, Charlie",27y 5d,143 (90-1-52 63.29%),222 (1.55),70 (43-0-27 61.43%),135 (1.93)
18,"Coleman, Keidean",21y 101d,16 (12-0-4 75.00%),8 (0.50),←,
3,"Daniher, Joe",27y 128d,124 (51-1-72 41.53%),218 (1.76),16 (11-0-5 68.75%),27 (1.69)
30,"Hipwood, Eric",23y 300d,110 (53-0-57 48.18%),163 (1.48),←,
17,"Lyons, Jarryd",28y 353d,151 (86-0-65 56.95%),74 (0.49),59 (42-0-17 71.19%),25 (0.42)
42,"Madden, James",21y 237d,6 (5-0-1 83.33%),1 (0.17),←,
36,"Mathieson, Rhys",24y 181d,58 (25-0-33 43.10%),26 (0.45),←,
11,"McCarthy, Lincoln",27y 261d,86 (63-0-23 73.26%),81 (0.94),57 (40-0-17 70.18%),56 (0.98)
6,"McCluggage, Hugh",23y 129d,98 (50-0-48 51.02%),59 (0.60),←,
46,"McInerney, Oscar",27y,71 (43-0-28 60.56%),34 (0.48),←,
25,"McStay, Daniel",26y 16d,132 (58-0-74 43.94%),99 (0.75),←,
9,"Neale, Lachie",28y 47d,188 (101-0-87 53.72%),97 (0.52),53 (36-0-17 67.92%),30 (0.57)
40,"Payne, Jack",21y 268d,11 (6-0-5 54.55%),,←,
10,"Rich, Daniel",31y 33d,238 (96-1-141 40.55%),112 (0.47),←,
2,"Robertson, Deven",20y 10d,14 (10-0-4 71.43%),3 (0.21),←,
5,"Robinson, Mitch",32y 33d,226 (106-1-119 47.12%),117 (0.52),126 (55-0-71 43.65%),59 (0.47)
37,"Starcevich, Brandon",21y 351d,39 (27-0-12 69.23%),2 (0.05),←,
15,"Zorko, Dayne",32y 151d,200 (81-0-119 40.50%),206 (1.03),←,
Totals,Totals,25y 361d,2512 (1309-5-1198 52.11%),1648 (0.66),,
C,"Fagan, Chris",60y 17d,103 (52-0-51 50.49%),,←,
