Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",5,3,8,13,,,,3.0,1.0,1.0,,1.0,,1.0,,2.0,10.0,,,5.0,,,92.0
2,"Bellchambers, Tom",8,1,5,13,1,,30.0,4.0,,1.0,4.0,3.0,3.0,1.0,,12.0,2.0,1.0,,3.0,,,80.0
20,"Clarke, Zac",3,2,2,5,,2.0,13.0,4.0,,,,3.0,,2.0,,3.0,2.0,1.0,2.0,2.0,,,82.0
13,"Fantasia, Orazio",7,3,4,11,4,,,2.0,,,1.0,,1.0,,,4.0,7.0,,1.0,,,1.0,74.0
10,"Francis, Aaron",9,5,3,12,,,,1.0,1.0,3.0,,3.0,1.0,1.0,,3.0,9.0,1.0,,3.0,,1.0,86.0
35,"Guelfi, Matt",10,3,4,14,,,,2.0,,3.0,3.0,1.0,,,,7.0,8.0,,,2.0,1.0,,69.0
33,"Ham, Brayden",4,1,1,5,,1.0,,4.0,,1.0,1.0,1.0,2.0,,,3.0,3.0,,,1.0,,,88.0
21,"Heppell, Dyson",19,4,11,30,,,,2.0,,5.0,6.0,4.0,1.0,1.0,,16.0,15.0,,,,1.0,,81.0
26,"Hooker, Cale",12,8,7,19,,1.0,,2.0,2.0,2.0,,3.0,1.0,2.0,,11.0,7.0,4.0,1.0,6.0,,,92.0
18,"Hurley, Michael",16,11,5,21,,,,1.0,9.0,,,,,,,1.0,15.0,,,4.0,,,85.0
43,"McDonald-Tipungwuti, Anthony",4,2,5,9,,,,8.0,,3.0,2.0,1.0,1.0,1.0,,8.0,2.0,,,3.0,,1.0,83.0
1,"McGrath, Andrew",14,4,11,25,,,,4.0,3.0,,3.0,6.0,1.0,2.0,,6.0,18.0,,,1.0,1.0,1.0,87.0
45,"McKenna, Conor",14,3,,14,1,,,1.0,2.0,3.0,1.0,3.0,1.0,,,4.0,6.0,1.0,,1.0,,,86.0
7,"Merrett, Zach",18,5,10,28,1,1.0,,9.0,,7.0,7.0,4.0,4.0,,2.0,12.0,16.0,,,3.0,,2.0,72.0
23,"Myers, David",7,2,4,11,,,,1.0,1.0,3.0,3.0,4.0,,2.0,,5.0,7.0,,,1.0,,,70.0
3,"Parish, Darcy",6,2,4,10,2,,,2.0,1.0,,2.0,1.0,,,,6.0,4.0,,1.0,,,1.0,69.0
27,"Redman, Mason",9,9,6,15,,,,3.0,2.0,4.0,,4.0,,3.0,,5.0,12.0,2.0,,2.0,1.0,,77.0
42,"Saad, Adam",8,4,9,17,,,,4.0,5.0,1.0,,3.0,,1.0,,6.0,11.0,,,5.0,2.0,1.0,85.0
9,"Shiel, Dylan",12,3,5,17,,,,8.0,1.0,4.0,7.0,5.0,3.0,1.0,,10.0,7.0,,,3.0,,,83.0
5,"Smith, Devon",4,,9,13,,,,10.0,,2.0,3.0,1.0,,,,9.0,4.0,,,2.0,,,86.0
25,"Stringer, Jake",6,2,2,8,1,2.0,,6.0,,4.0,2.0,5.0,1.0,3.0,,8.0,2.0,,1.0,1.0,,,90.0
11,"Zaharakis, David",14,6,5,19,,,,5.0,,7.0,1.0,2.0,1.0,,,7.0,12.0,,,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,83,120,329,10,12.0,43.0,86.0,28.0,54.0,46.0,58.0,21.0,21.0,2.0,148.0,179.0,10.0,6.0,48.0,6.0,8.0,
Opposition,Opposition,201,57,146,347,11,11.0,39.0,74.0,43.0,41.0,33.0,55.0,21.0,21.0,4.0,155.0,184.0,12.0,11.0,45.0,,4.0,
