Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",26y 267d,72 (30-0-42 41.67%),25 (0.35),←,
5,"Buckley, Nathan",30y 22d,202 (78-2-122 39.11%),201 (1.00),182 (74-2-106 41.21%),180 (0.99)
17,"Burns, Scott",27y 237d,133 (54-1-78 40.98%),60 (0.45),←,
8,"Clement, James",25y 347d,124 (48-0-76 38.71%),46 (0.37),40 (22-0-18 55.00%),8 (0.20)
34,"Cloke, Jason",20y 103d,19 (12-0-7 63.16%),2 (0.11),←,
1,"Davis, Leon",21y 61d,51 (23-0-28 45.10%),59 (1.16),←,
19,"Davis, Nick",22y 140d,66 (27-0-39 40.91%),77 (1.17),←,
4,"Didak, Alan",19y 183d,20 (12-0-8 60.00%),23 (1.15),←,
25,"Fraser, Josh",20y 224d,62 (30-0-32 48.39%),56 (0.90),←,
9,"Freeborn, Glenn",29y 192d,130 (69-0-61 53.08%),66 (0.51),75 (31-0-44 41.33%),39 (0.52)
6,"Holland, Brodie",22y 226d,69 (27-0-42 39.13%),81 (1.17),33 (19-0-14 57.58%),44 (1.33)
26,"Johnson, Ben",21y 134d,48 (25-0-23 52.08%),11 (0.23),←,
18,"Licuria, Paul",24y 225d,87 (34-0-53 39.08%),23 (0.26),77 (32-0-45 41.56%),21 (0.27)
24,"Lockyer, Tarkyn",22y 291d,76 (33-0-43 43.42%),41 (0.54),←,
37,"Lonie, Ryan",19y 166d,34 (18-0-16 52.94%),16 (0.47),←,
27,"McGough, Mark",18y 56d,15 (10-0-5 66.67%),5 (0.33),←,
12,"McKee, Steven",24y 58d,58 (31-0-27 53.45%),11 (0.19),38 (21-0-17 55.26%),10 (0.26)
35,"Prestigiacomo, Simon",24y 198d,109 (43-0-66 39.45%),3 (0.03),←,
23,"Rocca, Anthony",25y 2d,138 (58-0-80 42.03%),200 (1.45),116 (47-0-69 40.52%),189 (1.63)
29,"Scotland, Heath",22y 27d,38 (12-0-26 31.58%),5 (0.13),←,
20,"Tarrant, Chris",21y 333d,80 (33-0-47 41.25%),131 (1.64),←,
14,"Wakelin, Shane",28y 5d,135 (64-2-69 48.15%),19 (0.14),41 (23-0-18 56.10%),
Totals,Totals,23y 209d,1766 (771-5-990 43.66%),1161 (0.66),,
C,"Malthouse, Mick",49y,442 (253-4-185 57.69%),,64 (30-0-34 46.88%),
