Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 254d,21 (2-0-19 9.52%),8 (0.38),←,
47,"Bruce, Josh",20y 358d,8 (0-0-8 0.00%),3 (0.38),←,
21,"Buntine, Matt",19y 225d,8 (1-0-7 12.50%),,←,
18,"Cameron, Jeremy",20y 61d,26 (2-0-24 7.69%),56 (2.15),←,
3,"Coniglio, Stephen",19y 168d,22 (2-0-20 9.09%),6 (0.27),←,
35,"Corr, Aidan",19y 15d,5 (0-0-5 0.00%),,←,
26,"Giles, Jonathan",25y 144d,30 (2-0-28 6.67%),24 (0.80),←,
4,"Greene, Toby",19y 249d,29 (2-0-27 6.90%),10 (0.34),←,
2,"Hampton, Curtly",20y 83d,23 (1-0-22 4.35%),7 (0.30),←,
40,"Kennedy, Adam",20y 324d,24 (2-0-22 8.33%),,←,
39,"Mohr, Tim",24y 225d,23 (1-0-22 4.35%),1 (0.04),←,
37,"OhAilpin, Setanta",30y 75d,85 (33-1-51 39.41%),78 (0.92),5 (0-0-5 0.00%),11 (2.20)
7,"Palmer, Rhys",24y 108d,76 (22-0-54 28.95%),38 (0.50),23 (1-0-22 4.35%),15 (0.65)
9,"Scully, Tom",22y 17d,60 (15-1-44 25.83%),16 (0.27),29 (2-0-27 6.90%),10 (0.34)
5,"Shiel, Dylan",20y 84d,22 (1-0-21 4.55%),9 (0.41),←,
10,"Smith, Devon",20y 12d,29 (2-0-27 6.90%),18 (0.62),←,
20,"Tomlinson, Adam",19y 295d,15 (0-0-15 0.00%),3 (0.20),←,
31,"Townsend, Jacob",19y 346d,15 (2-0-13 13.33%),2 (0.13),←,
17,"Treloar, Adam",20y 84d,27 (2-0-25 7.41%),19 (0.70),←,
8,"Ward, Callan",23y 52d,90 (34-0-56 37.78%),47 (0.52),30 (2-0-28 6.67%),14 (0.47)
6,"Whitfield, Lachie",18y 318d,9 (0-0-9 0.00%),2 (0.22),←,
16,"Wilson, Nathan",20y 145d,10 (0-0-10 0.00%),6 (0.60),←,
Totals,Totals,21y 116d,657 (126-2-529 19.18%),353 (0.54),,
C,"Sheedy, Kevin",65y 159d,666 (388-6-272 58.71%),,32 (2-0-30 6.25%),
