Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",25y 140d,90 (33-0-57 36.67%),69 (0.77),←,
32,"Bell, Peter",25y 37d,127 (84-0-43 66.14%),123 (0.97),4 (0-0-4 0.00%),3 (0.75)
7,"Black, Heath",21y 314d,50 (16-0-34 32.00%),30 (0.60),←,
40,"Bootsma, Brad",28y 98d,15 (5-0-10 33.33%),5 (0.33),←,
30,"Brown, Leigh",19y 43d,23 (8-0-15 34.78%),2 (0.09),←,
9,"Carr, Matthew",22y 99d,30 (7-1-22 25.00%),3 (0.10),2 (0-0-2 0.00%),1 (0.50)
10,"Cook, Troy",24y 238d,67 (32-0-35 47.76%),25 (0.37),24 (8-0-16 33.33%),14 (0.58)
38,"Cunningham, Ben",19y 136d,2 (0-0-2 0.00%),,←,
2,"Fletcher, Adrian",31y 179d,212 (89-2-121 42.45%),94 (0.44),60 (18-0-42 30.00%),21 (0.35)
14,"Grover, Antoni",21y 27d,11 (2-0-9 18.18%),,←,
4,"Hasleby, Paul",19y 299d,23 (8-0-15 34.78%),17 (0.74),←,
5,"Jones, Anthony",26y 109d,59 (21-0-38 35.59%),3 (0.05),←,
20,"Longmuir, Justin",20y 76d,15 (4-0-11 26.67%),5 (0.33),←,
8,"McManus, Shaun",25y 57d,81 (26-0-55 32.10%),44 (0.54),←,
3,"Metropolis, Daniel",29y 21d,109 (57-1-51 52.75%),46 (0.42),1 (0-0-1 0.00%),
6,"Modra, Tony",32y 37d,156 (66-1-89 42.63%),569 (3.65),38 (11-0-27 28.95%),129 (3.39)
25,"Norrish, Jason",29y 71d,118 (44-0-74 37.29%),21 (0.18),98 (32-0-66 32.65%),19 (0.19)
23,"Parker, Shane",28y 48d,108 (37-0-71 34.26%),7 (0.06),←,
29,"Pavlich, Matthew",19y 97d,20 (6-0-14 30.00%),21 (1.05),←,
27,"Schell, Daniel",21y 77d,6 (1-0-5 16.67%),1 (0.17),←,
19,"Walker, James",22y 82d,37 (10-0-27 27.03%),2 (0.05),←,
34,"Woods, Dion",19y 72d,2 (0-0-2 0.00%),1 (0.50),←,
Totals,Totals,24y 41d,1361 (556-5-800 40.85%),1088 (0.80),,
C,"Drum, Damian",40y 253d,46 (13-0-33 28.26%),,←,
