Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",17,8,11,28,,,,4.0,2.0,4.0,3.0,2.0,3.0,1.0,,11.0,20.0,1.0,1.0,1.0,4.0,2.0,98.0
21,"Black, Heath",9,1,6,15,1,1.0,,1.0,3.0,5.0,,2.0,,2.0,,6.0,8.0,,,2.0,4.0,1.0,94.0
2,"Carr, Josh",14,4,13,27,2,,,4.0,1.0,5.0,7.0,3.0,2.0,,3.0,13.0,14.0,,,,6.0,1.0,85.0
9,"Carr, Matthew",12,6,2,14,,1.0,,,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,13.0,,,,2.0,,76.0
10,"Cook, Troy",6,1,10,16,,,,1.0,1.0,1.0,5.0,3.0,1.0,2.0,,10.0,6.0,1.0,,1.0,,1.0,81.0
15,"Crowley, Ryan",9,3,1,10,,,,3.0,3.0,3.0,,2.0,1.0,1.0,,3.0,7.0,,,1.0,,,51.0
25,"Dodd, Steven",6,5,5,11,,,,4.0,1.0,,1.0,2.0,2.0,2.0,,4.0,7.0,1.0,,6.0,,,95.0
14,"Grover, Antoni",13,10,7,20,1,,,1.0,4.0,1.0,1.0,2.0,,,,6.0,14.0,,,1.0,,,100.0
4,"Hasleby, Paul",7,2,12,19,,,,5.0,2.0,2.0,2.0,4.0,1.0,,,6.0,13.0,,,1.0,,,85.0
11,"Headland, Des",9,5,4,13,1,1.0,,1.0,,4.0,2.0,4.0,,2.0,,5.0,9.0,1.0,1.0,,2.0,,91.0
20,"Longmuir, Justin",7,6,6,13,,,9.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,,5.0,8.0,,,3.0,,,86.0
18,"McPharlin, Luke",5,4,1,6,1,,1.0,1.0,,2.0,,2.0,,2.0,,4.0,2.0,2.0,1.0,,,,82.0
34,"Medhurst, Paul",9,4,1,10,3,3.0,,2.0,,1.0,,1.0,,1.0,,3.0,5.0,,3.0,,,,95.0
16,"Mundy, David",11,2,9,20,,,,3.0,7.0,4.0,1.0,2.0,,1.0,,4.0,15.0,,,5.0,1.0,1.0,74.0
23,"Parker, Shane",9,6,4,13,,,,,3.0,,1.0,1.0,,1.0,,3.0,9.0,,,8.0,,,100.0
29,"Pavlich, Matthew",13,6,3,16,5,1.0,1.0,2.0,,2.0,,,1.0,,,7.0,9.0,2.0,5.0,2.0,,1.0,97.0
7,"Peake, Brett",3,2,2,5,,,,2.0,,1.0,1.0,,1.0,,,4.0,1.0,1.0,1.0,,,,37.0
12,"Polak, Graham",4,5,2,6,,,,1.0,,2.0,,,,,,1.0,5.0,1.0,1.0,1.0,,1.0,64.0
31,"Sandilands, Aaron",6,8,6,12,1,,21.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,6.0,3.0,1.0,2.0,,,60.0
3,"Schammer, Byron",13,4,5,18,,,,1.0,2.0,3.0,1.0,5.0,1.0,2.0,,4.0,14.0,,,2.0,,,83.0
22,"Thornton, Scott",12,6,8,20,,,,,2.0,2.0,1.0,4.0,1.0,1.0,,5.0,15.0,,,2.0,,,98.0
19,"Walker, James",8,4,5,13,,,,3.0,1.0,3.0,,,,,,1.0,12.0,,,4.0,,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,102,123,325,15,8.0,32.0,41.0,40.0,49.0,32.0,42.0,19.0,21.0,4.0,114.0,212.0,13.0,14.0,42.0,19.0,8.0,
Opposition,Opposition,195,81,104,299,12,13.0,25.0,28.0,32.0,52.0,34.0,56.0,21.0,19.0,2.0,117.0,178.0,5.0,13.0,61.0,15.0,5.0,
