St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Billings, Jack",4,2,15,19,1,,,1.0,1.0,1.0,1.0,3.0,,1.0,,4.0,14.0,,2.0,1.0,,,90.0
22,"Brown, Nathan",1,1,2,3,,,,,,1.0,,2.0,,1.0,,,3.0,,,6.0,,,92.0
27,"Bruce, Josh",9,7,5,14,2,5.0,2.0,1.0,1.0,,,,,,,5.0,9.0,2.0,4.0,1.0,,2.0,87.0
2,"Carlisle, Jake",9,5,2,11,,,,1.0,2.0,,,,,,,1.0,6.0,1.0,,1.0,,,96.0
14,"Geary, Jarryn",8,7,10,18,,,,1.0,3.0,2.0,,1.0,,1.0,,6.0,11.0,3.0,,4.0,,,86.0
19,"Gilbert, Sam",7,4,12,19,,,6.0,7.0,2.0,3.0,,6.0,2.0,1.0,,8.0,12.0,,,3.0,,1.0,73.0
4,"Gresham, Jade",13,3,8,21,2,1.0,,1.0,1.0,7.0,2.0,5.0,1.0,1.0,,7.0,14.0,,1.0,,2.0,,88.0
21,"Long, Ben",5,2,6,11,,,,5.0,,5.0,1.0,2.0,1.0,2.0,,5.0,5.0,,,2.0,,,75.0
18,"Longer, Billy",2,4,9,11,1,,39.0,5.0,,1.0,5.0,2.0,2.0,1.0,,8.0,4.0,2.0,,5.0,,,73.0
13,"Lonie, Jack",5,3,13,18,,1.0,,3.0,1.0,1.0,3.0,1.0,2.0,,,11.0,8.0,,,,,1.0,82.0
36,"McKenzie, Daniel",7,5,2,9,1,,,2.0,1.0,,1.0,6.0,1.0,1.0,,4.0,7.0,2.0,1.0,2.0,,,63.0
28,"Membrey, Tim",7,9,4,11,5,,,2.0,,2.0,,,,,2.0,7.0,4.0,5.0,5.0,1.0,,1.0,87.0
11,"Montagna, Leigh",18,7,13,31,2,,,3.0,4.0,2.0,1.0,6.0,1.0,,1.0,3.0,27.0,,,4.0,,,88.0
16,"Newnes, Jack",14,5,11,25,,,,2.0,3.0,7.0,,3.0,,,,5.0,19.0,,,3.0,3.0,1.0,61.0
12,"Riewoldt, Nick",13,12,2,15,3,2.0,,3.0,,2.0,,,1.0,,,3.0,12.0,2.0,5.0,1.0,,1.0,90.0
17,"Roberton, Dylan",17,2,3,20,,,,1.0,6.0,2.0,,,1.0,,,4.0,13.0,,,,,,85.0
6,"Ross, Sebastian",18,4,15,33,1,,,8.0,2.0,5.0,5.0,2.0,3.0,1.0,3.0,10.0,22.0,,,1.0,,2.0,80.0
5,"Savage, Shane",16,8,6,22,,,,3.0,1.0,4.0,,2.0,1.0,1.0,,5.0,18.0,2.0,,1.0,1.0,,90.0
35,"Sinclair, Jack",11,4,17,28,,,,2.0,2.0,5.0,2.0,,1.0,,,13.0,15.0,1.0,,2.0,,3.0,91.0
9,"Steele, Jack",9,1,19,28,,1.0,,9.0,1.0,4.0,3.0,7.0,,2.0,,10.0,18.0,,,3.0,,1.0,74.0
3,"Steven, Jack",16,8,17,33,1,1.0,,3.0,1.0,5.0,6.0,6.0,,1.0,,14.0,22.0,1.0,1.0,1.0,4.0,,77.0
25,"Stevens, Koby",12,6,17,29,2,,,3.0,2.0,5.0,3.0,7.0,1.0,1.0,,10.0,22.0,,,1.0,1.0,2.0,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,109,208,429,21,12.0,47.0,66.0,34.0,64.0,33.0,61.0,18.0,15.0,6.0,143.0,285.0,21.0,19.0,43.0,11.0,15.0,
Opposition,Opposition,175,93,144,319,10,11.0,18.0,55.0,36.0,45.0,29.0,56.0,15.0,18.0,,128.0,201.0,13.0,20.0,38.0,4.0,7.0,
