Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 23d,83 (50-1-32 60.84%),6 (0.07),65 (43-1-21 66.92%),2 (0.03)
20,"Brogan, Dean",24y 232d,25 (20-0-5 80.00%),8 (0.32),←,
8,"Burgoyne, Shaun",20y 286d,35 (29-0-6 82.86%),57 (1.63),←,
9,"Carr, Josh",23y 96d,79 (55-1-23 70.25%),46 (0.58),←,
25,"Cassisi, Domenic",20y 315d,17 (14-0-3 82.35%),,←,
12,"Cockatoo-Collins, Che",28y 151d,154 (95-3-56 62.66%),210 (1.36),69 (48-0-21 69.57%),101 (1.46)
35,"Cornes, Chad",23y 264d,92 (57-1-34 62.50%),99 (1.08),←,
18,"Cornes, Kane",20y 210d,37 (27-0-10 72.97%),13 (0.35),←,
17,"Dew, Stuart",23y 350d,107 (59-2-46 56.07%),164 (1.53),←,
34,"Guerra, Brent",21y 66d,62 (45-0-17 72.58%),37 (0.60),←,
13,"Hall, Christopher",21y 153d,2 (2-0-0 100.00%),,←,
11,"Hardwick, Damien",30y 350d,186 (126-1-59 68.01%),13 (0.07),33 (25-0-8 75.76%),
38,"James, Roger",27y 286d,116 (69-2-45 60.34%),73 (0.63),←,
5,"Lade, Brendon",27y 24d,93 (51-2-40 55.91%),62 (0.67),←,
14,"Paxman, Stephen",32y 242d,233 (93-2-138 40.34%),37 (0.16),131 (71-2-58 54.96%),19 (0.15)
15,"Pickett, Byron",25y 357d,138 (88-0-50 63.77%),111 (0.80),18 (14-0-4 77.78%),30 (1.67)
27,"Poulton, Jared",26y 104d,71 (45-1-25 64.08%),16 (0.23),←,
1,"Primus, Matthew",28y 203d,138 (65-2-71 47.83%),65 (0.47),118 (64-2-52 55.08%),60 (0.51)
31,"Salopek, Steven",18y 43d,9 (7-0-2 77.78%),4 (0.44),←,
6,"Schofield, Jarrad",28y 185d,162 (99-1-62 61.42%),111 (0.69),99 (60-1-38 61.11%),77 (0.78)
16,"Tredrea, Warren",24y 222d,123 (71-1-51 58.13%),246 (2.00),←,
4,"Wanganeen, Gavin",30y 46d,250 (146-5-99 59.40%),161 (0.64),123 (73-2-48 60.16%),98 (0.80)
Totals,Totals,25y 125d,2212 (1313-25-874 59.36%),1539 (0.70),,
C,"Williams, Mark",44y 347d,111 (67-1-43 60.81%),,←,
