Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",20y 264d,28 (13-0-15 46.43%),6 (0.21),←,
20,"Black, Simon",27y 125d,187 (121-1-65 64.97%),122 (0.65),←,
36,"Bradshaw, Daniel",27y 258d,177 (104-2-71 59.32%),355 (2.01),174 (101-2-71 58.62%),355 (2.04)
30,"Copeland, Robert",25y 72d,106 (69-0-37 65.09%),20 (0.19),←,
39,"Drummond, Josh",23y 109d,19 (10-0-9 52.63%),11 (0.58),←,
45,"Harding, Scott",20y 48d,12 (5-0-7 41.67%),2 (0.17),←,
33,"Hooper, Rhan",18y 209d,8 (3-0-5 37.50%),8 (1.00),←,
27,"Keating, Clark",30y 140d,135 (88-2-45 65.93%),83 (0.61),121 (78-1-42 64.88%),74 (0.61)
21,"Merrett, Daniel",21y 237d,20 (9-0-11 45.00%),16 (0.80),←,
15,"Michael, Mal",29y 43d,197 (110-1-86 56.09%),28 (0.14),136 (89-1-46 65.81%),5 (0.04)
10,"Moody, Matthew",20y 317d,21 (8-0-13 38.10%),14 (0.67),←,
8,"Notting, Tim",27y 289d,152 (97-1-54 64.14%),111 (0.73),←,
24,"Patfull, Joel",21y 242d,11 (5-0-6 45.45%),3 (0.27),←,
6,"Power, Luke",26y 210d,172 (108-1-63 63.08%),175 (1.02),←,
35,"Rischitelli, Michael",20y 210d,22 (9-0-13 40.91%),12 (0.55),←,
29,"Roe, Jason",22y 146d,12 (5-0-7 41.67%),2 (0.17),←,
5,"Scott, Brad",30y 95d,164 (94-2-68 57.93%),45 (0.27),142 (86-2-54 61.27%),39 (0.27)
28,"Selwood, Troy",22y 97d,30 (14-0-16 46.67%),3 (0.10),←,
11,"Sherman, Justin",19y 192d,37 (16-0-21 43.24%),23 (0.62),←,
32,"Stiller, Cheynee",20y 95d,9 (3-0-6 33.33%),4 (0.44),←,
3,"Voss, Michael",31y 30d,286 (167-2-117 58.74%),244 (0.85),207 (129-1-77 62.56%),172 (0.83)
31,"Wood, Cameron",19y 155d,4 (1-0-3 25.00%),,←,
Totals,Totals,23y 345d,1809 (1059-12-738 58.54%),1287 (0.71),,
C,"Matthews, Leigh",54y 158d,413 (248-6-159 60.77%),,189 (123-1-65 65.34%),
