Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",21y 34d,4 (4-0-0 100.00%),1 (0.25),←,
18,"Betts, Eddie",28y 262d,224 (97-3-124 43.97%),390 (1.74),40 (22-0-18 55.00%),100 (2.50)
16,"Brown, Luke",22y 327d,64 (34-0-30 53.13%),3 (0.05),←,
23,"Cameron, Charlie",21y 41d,24 (14-0-10 58.33%),33 (1.38),←,
44,"Crouch, Matt",20y 116d,20 (13-0-7 65.00%),4 (0.20),←,
32,"Dangerfield, Patrick",25y 132d,149 (78-0-71 52.35%),160 (1.07),←,
15,"Hartigan, Kyle",23y 281d,23 (15-0-8 65.22%),,←,
45,"Henderson, Ricky",26y 338d,76 (38-0-38 50.00%),41 (0.54),←,
24,"Jacobs, Sam",27y 127d,122 (63-0-59 51.64%),28 (0.23),105 (56-0-49 53.33%),25 (0.24)
4,"Jenkins, Josh",26y 188d,64 (35-0-29 54.69%),109 (1.70),←,
39,"Knight, Riley",20y 141d,6 (4-0-2 66.67%),5 (0.83),←,
29,"Laird, Rory",21y 229d,52 (28-0-24 53.85%),5 (0.10),←,
6,"Lever, Jake",19y 163d,10 (6-0-4 60.00%),,←,
27,"Lynch, Tom",24y 334d,55 (33-0-22 60.00%),76 (1.38),49 (29-0-20 59.18%),72 (1.47)
31,"Lyons, Jarryd",23y 24d,31 (16-0-15 51.61%),15 (0.48),←,
14,"Mackay, David",27y 21d,142 (82-0-60 57.75%),44 (0.31),←,
9,"Sloane, Rory",25y 151d,113 (61-0-52 53.98%),69 (0.61),←,
33,"Smith, Brodie",23y 213d,92 (52-0-40 56.52%),27 (0.29),←,
12,"Talia, Daniel",23y 317d,93 (52-0-41 55.91%),5 (0.05),←,
5,"Thompson, Scott",32y 154d,280 (153-0-127 54.64%),156 (0.56),241 (135-0-106 56.02%),139 (0.58)
7,"van Berlo, Nathan",29y 70d,197 (112-0-85 56.85%),68 (0.35),←,
13,"Walker, Taylor",25y 112d,102 (54-0-48 52.94%),241 (2.36),←,
Totals,Totals,24y 205d,1943 (1044-3-896 53.73%),1480 (0.76),,
C,"Camporeale, Scott",40y 4d,6 (4-0-2 66.67%),,←,
