Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",27y 342d,133 (62-0-71 46.62%),42 (0.32),←,
18,"Bond, Troy",23y 363d,63 (38-0-25 60.32%),45 (0.71),27 (12-0-15 44.44%),19 (0.70)
44,"Caven, Peter",27y 57d,89 (36-0-53 40.45%),41 (0.46),32 (15-0-17 46.88%),20 (0.63)
17,"Collins, Matthew",20y 160d,9 (3-0-6 33.33%),2 (0.22),←,
14,"Connell, Matthew",24y 343d,44 (15-0-29 34.09%),11 (0.25),41 (13-0-28 31.71%),11 (0.27)
2,"Cook, Tim",23y 142d,3 (2-0-1 66.67%),3 (1.00),←,
36,"Goodwin, Simon",20y 198d,3 (3-0-0 100.00%),,←,
34,"Hart, Ben",23y 3d,122 (57-1-64 47.13%),24 (0.20),←,
35,"Jameson, Rod",27y 12d,121 (60-1-60 50.00%),86 (0.71),←,
3,"Jarman, Darren",30y 165d,141 (82-0-59 58.16%),181 (1.28),32 (17-0-15 53.13%),59 (1.84)
28,"Johnson, Kane",19y 119d,16 (9-0-7 56.25%),6 (0.38),←,
5,"Koster, Kym",24y 161d,60 (34-1-25 57.50%),22 (0.37),22 (14-0-8 63.64%),9 (0.41)
23,"McLeod, Andrew",20y 342d,49 (23-0-26 46.94%),43 (0.88),←,
6,"Modra, Tony",28y 133d,100 (44-1-55 44.50%),400 (4.00),←,
21,"Ormond-Allen, Trent",21y 31d,22 (12-0-10 54.55%),1 (0.05),14 (8-0-6 57.14%),
15,"Pittman, David",28y 139d,88 (40-1-47 46.02%),22 (0.25),←,
52,"Rehn, Shaun",25y 329d,81 (43-1-37 53.70%),29 (0.36),←,
32,"Ricciuto, Mark",22y 34d,98 (44-1-53 45.41%),59 (0.60),←,
10,"Robran, Matthew",26y 115d,56 (28-0-28 50.00%),52 (0.93),49 (24-0-25 48.98%),47 (0.96)
16,"Standfield, Barry",27y 149d,110 (60-1-49 55.00%),61 (0.55),12 (7-0-5 58.33%),23 (1.92)
30,"Vardy, Peter",21y 167d,22 (10-0-12 45.45%),18 (0.82),←,
Totals,Totals,24y 184d,1430 (705-8-717 49.30%),1148 (0.80),,
C,"Blight, Malcolm",47y 146d,176 (104-0-72 59.09%),,15 (9-0-6 60.00%),
