Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 5d,2 (1-0-1 50.00%),,←,
18,"Cameron, Jeremy",27y 86d,158 (71-3-84 45.89%),410 (2.59),←,
3,"Coniglio, Stephen",26y 194d,137 (64-1-72 47.08%),80 (0.58),←,
35,"Corr, Aidan",26y 40d,87 (41-3-43 48.85%),2 (0.02),←,
16,"Daniels, Brent",21y 109d,37 (23-0-14 62.16%),15 (0.41),←,
1,"Davis, Phil",29y 301d,170 (84-3-83 50.29%),7 (0.04),152 (73-3-76 49.01%),6 (0.04)
24,"de Boer, Matt",30y 108d,191 (111-4-76 59.16%),74 (0.39),53 (33-3-17 65.09%),26 (0.49)
31,"Finlayson, Jeremy",24y 138d,42 (24-2-16 59.52%),53 (1.26),←,
12,"Green, Tom",19y 155d,2 (2-0-0 100.00%),1 (0.50),←,
4,"Greene, Toby",26y 275d,148 (67-1-80 45.61%),173 (1.17),←,
9,"Hately, Jackson",19y 249d,9 (4-0-5 44.44%),2 (0.22),←,
19,"Haynes, Nick",28y 39d,132 (65-3-64 50.38%),9 (0.07),←,
27,"Himmelberg, Harry",24y 49d,69 (44-1-24 64.49%),78 (1.13),←,
2,"Hopper, Jacob",23y 141d,71 (45-1-25 64.08%),29 (0.41),←,
22,"Kelly, Josh",25y 135d,121 (69-2-50 57.85%),78 (0.64),←,
41,"Mumford, Shane",33y 357d,193 (126-4-63 66.32%),52 (0.27),93 (57-2-34 62.37%),13 (0.14)
36,"Perryman, Harry",21y 190d,40 (21-1-18 53.75%),13 (0.32),←,
23,"Shaw, Heath",34y 212d,312 (190-5-117 61.70%),39 (0.13),139 (80-3-56 58.63%),2 (0.01)
15,"Taylor, Sam",21y 52d,34 (23-0-11 67.65%),1 (0.03),←,
8,"Ward, Callan",30y 77d,220 (99-3-118 45.68%),109 (0.50),160 (67-3-90 42.81%),76 (0.47)
6,"Whitfield, Lachie",25y 344d,137 (67-3-67 50.00%),60 (0.44),←,
29,"Williams, Zac",25y 280d,105 (55-0-50 52.38%),25 (0.24),←,
Totals,Totals,25y 244d,2417 (1296-40-1081 53.62%),1310 (0.54),,
C,"Cameron, Leon",47y 298d,147 (81-3-63 56.12%),,←,
