Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",17,6,9,26,,1.0,,2.0,1.0,7.0,4.0,1.0,4.0,,,15.0,12.0,2.0,,1.0,1.0,1.0,95.0
17,"Burns, Scott",8,3,5,13,1,,,5.0,1.0,3.0,3.0,,1.0,,,5.0,7.0,,,,,,69.0
10,"Caracella, Blake",4,5,,4,,,,1.0,,1.0,,1.0,,,,,5.0,,1.0,1.0,,,56.0
8,"Clement, James",9,7,5,14,,,,1.0,6.0,,,,,,,6.0,7.0,2.0,,6.0,,,100.0
34,"Cloke, Jason",8,3,4,12,,1.0,6.0,1.0,,4.0,1.0,2.0,3.0,2.0,,7.0,6.0,,,3.0,,,79.0
1,"Davis, Leon",14,6,7,21,2,1.0,,2.0,2.0,4.0,4.0,2.0,1.0,1.0,,9.0,13.0,,,4.0,1.0,,90.0
4,"Didak, Alan",7,3,3,10,,1.0,,1.0,,1.0,,3.0,,2.0,,2.0,8.0,1.0,1.0,1.0,,1.0,76.0
15,"Egan, Chris",10,3,5,15,,,,3.0,2.0,4.0,2.0,5.0,,1.0,,5.0,11.0,,,,,,100.0
45,"Fanning, David",5,6,6,11,1,,10.0,2.0,2.0,2.0,1.0,6.0,2.0,3.0,,2.0,10.0,,1.0,1.0,,,74.0
6,"Holland, Brodie",10,4,7,17,,,,1.0,3.0,1.0,1.0,3.0,1.0,2.0,,4.0,13.0,,,,,,94.0
38,"Iacobucci, Adam",6,3,3,9,,,,,2.0,1.0,1.0,3.0,2.0,1.0,,4.0,7.0,,,2.0,,,65.0
26,"Johnson, Ben",5,3,4,9,,,,,,,2.0,,,,,3.0,6.0,,,1.0,,,62.0
18,"Licuria, Paul",9,5,9,18,,,,3.0,1.0,3.0,3.0,1.0,,1.0,,6.0,10.0,,,,1.0,1.0,78.0
24,"Lockyer, Tarkyn",20,7,1,21,1,,,1.0,8.0,,,3.0,2.0,1.0,,5.0,14.0,,1.0,1.0,,,100.0
3,"Lonie, Ryan",10,2,3,13,1,1.0,,5.0,2.0,1.0,2.0,,1.0,,,4.0,8.0,,,3.0,,,100.0
27,"Maxwell, Nick",7,4,8,15,1,1.0,1.0,3.0,,2.0,,,2.0,,,9.0,6.0,1.0,1.0,4.0,,2.0,100.0
28,"Rusling, Sean",2,,1,3,,,,,,2.0,,,,,,2.0,1.0,,,,,,41.0
39,"Shaw, Heath",13,7,9,22,,,,2.0,5.0,2.0,1.0,6.0,,1.0,,7.0,15.0,,,4.0,,,79.0
20,"Tarrant, Chris",8,5,7,15,2,1.0,2.0,2.0,,3.0,2.0,1.0,1.0,,,6.0,8.0,,2.0,1.0,,,100.0
14,"Wakelin, Shane",10,11,6,16,,,1.0,,1.0,1.0,,4.0,1.0,2.0,,4.0,12.0,,,12.0,2.0,,100.0
12,"Walker, Tristen",2,,,2,,,4.0,,2.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,,,41.0
2,"Woewodin, Shane",14,8,4,18,1,,,2.0,,3.0,2.0,3.0,,3.0,,5.0,13.0,,1.0,,2.0,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,101,106,304,10,10.0,24.0,37.0,38.0,46.0,29.0,46.0,21.0,21.0,,111.0,193.0,6.0,8.0,46.0,7.0,6.0,
Opposition,Opposition,208,100,108,316,21,17.0,38.0,44.0,34.0,60.0,41.0,43.0,22.0,21.0,6.0,121.0,196.0,13.0,12.0,47.0,6.0,10.0,
