Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 135d,38 (22-1-15 59.21%),31 (0.82),←,
18,"Cameron, Leon",26y 296d,166 (89-3-74 54.52%),68 (0.41),←,
16,"Croft, Matthew",26y 119d,99 (57-3-39 59.09%),46 (0.46),←,
11,"Curley, Todd",26y 162d,68 (34-2-32 51.47%),32 (0.47),65 (32-2-31 50.77%),31 (0.48)
14,"Darcy, Luke",23y 348d,84 (44-2-38 53.57%),55 (0.65),←,
21,"Dent, Matthew",27y 159d,99 (38-1-60 38.89%),18 (0.18),52 (34-1-17 66.35%),9 (0.17)
28,"Dimattina, Paul",24y 215d,58 (34-1-23 59.48%),23 (0.40),←,
32,"Ellis, Craig",24y 21d,67 (35-1-31 52.99%),4 (0.06),←,
4,"Garlick, Simon",24y 76d,81 (47-1-33 58.64%),43 (0.53),37 (23-1-13 63.51%),16 (0.43)
3,"Grant, Chris",26y 194d,202 (107-4-91 53.96%),371 (1.84),←,
6,"Johnson, Brad",22y 342d,113 (57-3-53 51.77%),91 (0.81),←,
35,"Kretiuk, Steven",26y 356d,104 (61-2-41 59.62%),9 (0.09),←,
23,"Martin, Michael",22y 120d,46 (24-1-21 53.26%),17 (0.37),←,
10,"Montgomery, Brett",26y 24d,49 (32-1-16 66.33%),45 (0.92),←,
24,"Plunkett, Jim",20y 334d,2 (1-0-1 50.00%),1 (0.50),←,
29,"Powell, Stephen",22y 291d,19 (11-1-7 60.53%),13 (0.68),←,
30,"Robbins, Matthew",22y 48d,14 (9-1-4 67.86%),1 (0.07),7 (5-1-1 78.57%),1 (0.14)
5,"Smith, Rohan",26y 25d,136 (73-3-60 54.78%),114 (0.84),←,
8,"Southern, Daniel",24y 175d,85 (44-1-40 52.35%),22 (0.26),←,
7,"West, Scott",24y 223d,139 (73-2-64 53.24%),53 (0.38),←,
1,"Winmar, Nicky",33y 273d,242 (112-2-128 46.69%),303 (1.25),12 (6-1-5 54.17%),20 (1.67)
15,"Wynd, Scott",29y 151d,205 (105-4-96 52.20%),29 (0.14),←,
Totals,Totals,25y 70d,2116 (1109-40-967 52.41%),1389 (0.66),,
C,"Wallace, Terry",40y 194d,71 (41-1-29 58.45%),,←,
