Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",7,4,6,13,,,,2.0,2.0,,2.0,,2.0,,,9.0,4.0,2.0,,,,,80.0
46,"Blicavs, Mark",12,9,11,23,,,,2.0,1.0,3.0,,3.0,1.0,,,10.0,13.0,2.0,,6.0,,,100.0
36,"Crameri, Stewart",8,4,3,11,2,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,8.0,,2.0,2.0,,,84.0
31,"Cunico, Jordan",12,6,5,17,,,,1.0,,6.0,,1.0,,,,4.0,13.0,,,1.0,,2.0,84.0
35,"Dangerfield, Patrick",15,5,12,27,2,2.0,,4.0,,5.0,2.0,6.0,1.0,2.0,,14.0,12.0,2.0,3.0,2.0,,1.0,82.0
22,"Duncan, Mitch",20,8,13,33,,1.0,,3.0,5.0,5.0,8.0,6.0,1.0,3.0,2.0,16.0,20.0,,2.0,3.0,,1.0,75.0
13,"Fogarty, Lachie",9,1,4,13,,1.0,,8.0,1.0,2.0,,2.0,,,,4.0,10.0,,,,,1.0,82.0
28,"Gregson, Cory",8,4,3,11,1,,,2.0,1.0,4.0,,2.0,,1.0,,3.0,10.0,2.0,1.0,1.0,,1.0,80.0
39,"Guthrie, Zach",8,3,9,17,,,,1.0,1.0,2.0,,2.0,1.0,,,7.0,9.0,,,,,,76.0
26,"Hawkins, Tom",12,8,3,15,4,1.0,3.0,1.0,,3.0,,5.0,,2.0,,8.0,6.0,3.0,3.0,,,1.0,87.0
38,"Henry, Jack",14,11,4,18,,,,3.0,3.0,1.0,,,1.0,,,7.0,10.0,3.0,,3.0,,,84.0
11,"Kelly, Tim",16,2,14,30,,,,3.0,2.0,5.0,5.0,2.0,1.0,1.0,3.0,14.0,16.0,,,1.0,1.0,,84.0
8,"Kolodjashnij, Jake",10,6,4,14,,,,1.0,2.0,1.0,1.0,2.0,,,,4.0,10.0,2.0,,4.0,,,84.0
27,"Menegola, Sam",10,3,8,18,,2.0,,3.0,,6.0,3.0,2.0,2.0,2.0,,10.0,8.0,1.0,,,,,83.0
21,"Murdoch, Jordan",13,6,7,20,1,,,4.0,5.0,2.0,1.0,2.0,3.0,,,10.0,9.0,1.0,1.0,3.0,,,77.0
17,"Ratugolea, Esava",6,3,2,8,2,,12.0,3.0,,,2.0,4.0,2.0,2.0,,6.0,3.0,2.0,1.0,,,,73.0
14,"Selwood, Joel",11,7,14,25,,,1.0,9.0,1.0,3.0,5.0,1.0,1.0,,,12.0,15.0,,1.0,5.0,,,77.0
16,"Selwood, Scott",6,3,12,18,,,,7.0,,3.0,3.0,4.0,3.0,,,8.0,12.0,,1.0,2.0,,2.0,78.0
1,"Stanley, Rhys",7,6,10,17,,,29.0,5.0,1.0,3.0,3.0,2.0,,,,8.0,10.0,1.0,,2.0,,2.0,79.0
44,"Stewart, Tom",15,12,9,24,1,,,1.0,5.0,1.0,1.0,6.0,,2.0,1.0,2.0,20.0,1.0,1.0,2.0,,,90.0
40,"Thurlow, Jackson",13,7,9,22,1,,,,,4.0,3.0,2.0,,,,6.0,15.0,,1.0,2.0,,,72.0
2,"Tuohy, Zach",19,9,3,22,,1.0,,,6.0,2.0,1.0,1.0,,1.0,,2.0,17.0,,,3.0,1.0,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,251,127,165,416,14,9.0,45.0,66.0,37.0,62.0,40.0,56.0,20.0,17.0,6.0,167.0,250.0,22.0,17.0,42.0,2.0,11.0,
Opposition,Opposition,191,60,141,332,4,8.0,31.0,74.0,48.0,44.0,37.0,71.0,17.0,20.0,,152.0,170.0,12.0,2.0,44.0,,4.0,
