Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",22y 231d,54 (45-0-9 83.33%),101 (1.87),←,
9,"Burgoyne, Shaun",30y 252d,234 (156-1-77 66.88%),219 (0.94),77 (59-1-17 77.27%),48 (0.62)
47,"Ceglar, Jonathon",22y 136d,1 (1-0-0 100.00%),,←,
41,"Duryea, Taylor",22y 67d,10 (10-0-0 100.00%),,←,
8,"Ellis, Xavier",25y 122d,86 (56-1-29 65.70%),28 (0.33),←,
23,"Franklin, Lance",26y 151d,174 (103-1-70 59.48%),557 (3.20),←,
6,"Gibson, Josh",29y 109d,136 (80-2-54 59.56%),2 (0.01),71 (51-1-19 72.54%),
19,"Gunston, Jack",21y 257d,44 (30-0-14 68.18%),80 (1.82),30 (25-0-5 83.33%),60 (2.00)
20,"Hale, David",29y 39d,185 (100-2-83 54.59%),172 (0.93),56 (44-0-12 78.57%),53 (0.95)
10,"Hill, Bradley",19y 356d,17 (15-0-2 88.24%),14 (0.82),←,
15,"Hodge, Luke",29y 15d,217 (118-1-98 54.61%),151 (0.70),←,
17,"Lake, Brian",31y 123d,206 (99-2-105 48.54%),32 (0.16),9 (9-0-0 100.00%),
3,"Lewis, Jordan",27y 67d,182 (107-1-74 59.07%),98 (0.54),←,
5,"Mitchell, Sam",30y 261d,234 (134-1-99 57.48%),57 (0.24),←,
2,"Roughead, Jarryd",26y 158d,172 (103-1-68 60.17%),334 (1.94),←,
21,"Savage, Shane",22y 176d,47 (34-0-13 72.34%),33 (0.70),←,
12,"Sewell, Brad",29y 148d,179 (105-1-73 58.94%),27 (0.15),←,
26,"Shiels, Liam",22y 62d,77 (54-0-23 70.13%),21 (0.27),←,
32,"Simpkin, Jonathan",25y 245d,12 (10-0-2 83.33%),4 (0.33),8 (8-0-0 100.00%),3 (0.38)
16,"Smith, Isaac",24y 182d,50 (42-0-8 84.00%),45 (0.90),←,
24,"Stratton, Ben",24y 121d,65 (46-1-18 71.54%),1 (0.02),←,
11,"Whitecross, Brendan",23y 156d,73 (48-1-24 66.44%),35 (0.48),←,
Totals,Totals,25y 272d,2455 (1496-16-943 60.94%),2011 (0.82),,
C,"Clarkson, Alastair",45y 64d,201 (119-1-81 59.45%),,←,
