Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
43,"Barrett, Jake",22y 235d,19 (6-0-13 31.58%),15 (0.79),18 (6-0-12 33.33%),15 (0.83)
9,"Beams, Dayne",28y 139d,160 (84-2-74 53.13%),161 (1.01),50 (8-0-42 16.00%),43 (0.86)
13,"Berry, Jarrod",20y 146d,29 (5-0-24 17.24%),15 (0.52),←,
3,"Christensen, Allen",27y 43d,112 (56-0-56 50.00%),92 (0.82),47 (7-0-40 14.89%),36 (0.77)
26,"Cutler, Tom",23y 131d,57 (13-0-44 22.81%),28 (0.49),←,
27,"Gardiner, Darcy",22y 282d,76 (18-0-58 23.68%),4 (0.05),←,
30,"Hipwood, Eric",20y 291d,44 (9-0-35 20.45%),62 (1.41),←,
2,"Hodge, Luke",34y 16d,318 (182-2-134 57.55%),194 (0.61),13 (2-0-11 15.38%),1 (0.08)
35,"Lester, Ryan",25y 309d,111 (31-0-80 27.93%),45 (0.41),←,
12,"Martin, Stefan",31y 226d,150 (34-1-115 23.00%),40 (0.27),93 (20-0-73 21.51%),17 (0.18)
36,"Mathieson, Rhys",21y 172d,29 (7-0-22 24.14%),16 (0.55),←,
6,"McCluggage, Hugh",20y 120d,32 (6-0-26 18.75%),12 (0.38),←,
46,"McInerney, Oscar",23y 356d,9 (2-0-7 22.22%),9 (1.00),←,
25,"McStay, Daniel",23y 7d,71 (15-0-56 21.13%),43 (0.61),←,
16,"Rayner, Cam",18y 253d,14 (2-0-12 14.29%),10 (0.71),←,
10,"Rich, Daniel",28y 24d,175 (54-1-120 31.14%),102 (0.58),←,
18,"Robertson, Nick",23y 28d,60 (9-0-51 15.00%),8 (0.13),←,
5,"Robinson, Mitch",29y 24d,160 (61-1-98 38.44%),83 (0.52),60 (10-0-50 16.67%),25 (0.42)
28,"Taylor, Lewis",23y 134d,99 (20-0-79 20.20%),75 (0.76),←,
14,"Walker, Josh",25y 231d,66 (26-1-39 40.15%),68 (1.03),33 (7-0-26 21.21%),33 (1.00)
29,"Witherden, Alex",19y 294d,23 (4-0-19 17.39%),3 (0.13),←,
15,"Zorko, Dayne",29y 142d,136 (39-0-97 28.68%),155 (1.14),←,
Totals,Totals,24y 247d,1950 (683-8-1259 35.03%),1240 (0.64),,
C,"Fagan, Chris",57y 8d,36 (7-0-29 19.44%),,←,
