Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",12,9,9,21,4,2.0,,5.0,1.0,3.0,1.0,1.0,2.0,,,8.0,15.0,1.0,4.0,4.0,3.0,1.0,83.0
31 ↓,"Andrews, Harris",4,6,8,12,,,,1.0,1.0,,1.0,,,,,3.0,8.0,1.0,,3.0,,,70.0
8,"Bewick, Rohan",16,8,9,25,,,,3.0,1.0,4.0,5.0,4.0,,1.0,,7.0,18.0,1.0,,,2.0,,83.0
3,"Christensen, Allen",11,4,9,20,1,,,4.0,,5.0,,6.0,1.0,3.0,,7.0,14.0,,2.0,,,2.0,85.0
42,"Clarke, Justin",10,4,4,14,,,,1.0,2.0,,1.0,2.0,1.0,,,8.0,6.0,2.0,,8.0,,,91.0
26,"Cutler, Tom",13,6,15,28,,,,1.0,7.0,,1.0,4.0,,,,6.0,20.0,1.0,,4.0,,,93.0
24,"Dawson, Liam",9,3,3,12,,1.0,,1.0,1.0,1.0,,,2.0,,,2.0,10.0,,,1.0,,1.0,83.0
46,"Evans, Billy",4,1,7,11,1,1.0,,,,2.0,2.0,,1.0,,,3.0,7.0,,,1.0,,,71.0
34,"Freeman, Jonathan",5,3,4,9,1,1.0,2.0,1.0,,2.0,,3.0,1.0,2.0,,5.0,5.0,1.0,1.0,1.0,,1.0,89.0
6,"Green, Josh",13,6,3,16,4,2.0,,5.0,,1.0,,,1.0,,,4.0,11.0,,4.0,1.0,,,91.0
11,"Hanley, Pearce",18,6,17,35,2,3.0,,6.0,2.0,4.0,7.0,1.0,3.0,,3.0,14.0,19.0,,2.0,2.0,2.0,1.0,86.0
12,"Martin, Stefan",17,7,15,32,,,50.0,1.0,,7.0,8.0,4.0,2.0,2.0,2.0,18.0,15.0,1.0,1.0,3.0,,1.0,94.0
32,"Mayes, Sam",11,6,8,19,,,,2.0,2.0,5.0,,3.0,2.0,2.0,,3.0,15.0,,,,,,73.0
25,"McStay, Daniel",6,6,4,10,2,1.0,,3.0,,,,1.0,1.0,,,5.0,5.0,2.0,3.0,3.0,,1.0,96.0
21,"Merrett, Daniel",4,3,2,6,,,,3.0,2.0,,1.0,3.0,1.0,2.0,,4.0,3.0,,,6.0,,,100.0
47 ↑,"OBrien, Zac",4,,,4,,,,1.0,,2.0,,,,,,,4.0,,,1.0,,,27.0
22,"Paparone, Marco",7,5,8,15,,,,,4.0,,,2.0,,,,1.0,13.0,,,2.0,,,88.0
10,"Rich, Daniel",16,2,11,27,,1.0,,5.0,2.0,5.0,3.0,4.0,1.0,1.0,,7.0,20.0,,,,,3.0,67.0
5,"Robinson, Mitch",15,5,13,28,,,,6.0,2.0,8.0,7.0,1.0,1.0,,,15.0,13.0,1.0,,3.0,,,72.0
38,"Rockliff, Tom",16,10,23,39,,1.0,,7.0,2.0,6.0,8.0,3.0,2.0,2.0,1.0,15.0,27.0,,2.0,1.0,,1.0,83.0
28,"Taylor, Lewis",12,4,16,28,3,,,1.0,1.0,3.0,5.0,3.0,,,,9.0,20.0,,1.0,,1.0,1.0,90.0
15,"Zorko, Dayne",15,6,15,30,1,,,3.0,3.0,3.0,3.0,6.0,,1.0,,13.0,17.0,1.0,1.0,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,110,203,441,19,16.0,52.0,60.0,33.0,61.0,53.0,51.0,22.0,16.0,6.0,157.0,285.0,12.0,21.0,45.0,8.0,13.0,
Opposition,Opposition,169,66,144,313,19,8.0,40.0,55.0,31.0,54.0,32.0,39.0,16.0,22.0,,129.0,181.0,13.0,9.0,45.0,5.0,11.0,
