Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",8,4,13,21,1,1.0,,5.0,1.0,3.0,4.0,1.0,,1.0,,8.0,12.0,,2.0,1.0,1.0,,
9,"Campbell, Wayne",13,2,9,22,,,1.0,1.0,1.0,7.0,7.0,2.0,2.0,1.0,,12.0,12.0,,1.0,5.0,,,
6,"Chaffey, Mark",6,1,2,8,,,,1.0,,2.0,1.0,,,,,2.0,7.0,,,2.0,,,
10,"Daffy, Nick",21,,4,25,,,,1.0,7.0,1.0,2.0,3.0,,3.0,,9.0,14.0,,,,,,
7,"Dragicevic, Marc",1,1,2,3,,,,1.0,,1.0,,,,1.0,,1.0,2.0,,,,,,
19,"Evans, Brett",5,2,3,8,1,1.0,,1.0,,1.0,1.0,,1.0,1.0,,6.0,2.0,1.0,1.0,,,,
25,"Gale, Brendon",7,2,,7,1,,32.0,3.0,1.0,1.0,,,2.0,2.0,,3.0,4.0,,,2.0,,,
2,"Gaspar, Darren",9,4,5,14,,,,,2.0,,,3.0,,1.0,,8.0,5.0,4.0,,,,,
37,"Hall, Ray",,,,,,,,,,,,,,,,,,,,,,,
20,"Harrison, Ben",9,2,2,11,1,,,,1.0,3.0,,1.0,,,,4.0,7.0,,1.0,,,,
16,"Holland, Ben",7,2,4,11,3,,,2.0,,3.0,1.0,2.0,2.0,3.0,,5.0,4.0,1.0,,,,,
39,"Kellaway, Andrew",7,5,9,16,1,,,,3.0,2.0,,1.0,1.0,3.0,,7.0,8.0,1.0,2.0,3.0,,,
3,"Kellaway, Duncan",14,2,8,22,1,,,7.0,3.0,2.0,2.0,3.0,1.0,2.0,,8.0,13.0,,,,,,
33,"Knights, Matthew",13,5,11,24,,,,4.0,2.0,5.0,3.0,1.0,2.0,,2.0,11.0,13.0,1.0,,,3.0,,
28,"Moore, Ben",12,2,3,15,1,1.0,,,,3.0,6.0,,3.0,,,9.0,6.0,1.0,1.0,1.0,,,
5,"Ottens, Brad",9,6,3,12,,3.0,9.0,1.0,,3.0,4.0,3.0,2.0,1.0,1.0,11.0,1.0,5.0,3.0,,,,
14,"Plapp, Justin",5,3,3,8,1,,,2.0,,1.0,1.0,2.0,,,,5.0,3.0,3.0,1.0,2.0,,,
4,"Rogers, Matthew",5,2,3,8,,1.0,,1.0,,2.0,,1.0,,2.0,,2.0,6.0,1.0,1.0,,,,
35,"Rombotis, John",7,2,14,21,,1.0,,2.0,2.0,2.0,6.0,1.0,1.0,,,12.0,10.0,,1.0,1.0,,,
32,"Tivendale, Greg",14,4,4,18,2,1.0,,5.0,,3.0,2.0,3.0,,2.0,,4.0,12.0,,1.0,1.0,,,
29,"Torney, Jason",7,5,6,13,,,,,4.0,1.0,1.0,2.0,1.0,,,4.0,10.0,,,1.0,,,
41,"Turner, Scott",8,2,2,10,,,1.0,1.0,4.0,,,,4.0,1.0,,4.0,3.0,1.0,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,58,110,297,13,12.0,43.0,38.0,31.0,46.0,41.0,29.0,22.0,24.0,3.0,135.0,154.0,19.0,15.0,21.0,4.0,,
Opposition,Opposition,170,60,114,284,11,13.0,37.0,37.0,24.0,48.0,42.0,40.0,24.0,22.0,3.0,133.0,157.0,14.0,11.0,31.0,2.0,,
