Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",11,5,4,15,2,,,6.0,,2.0,1.0,2.0,1.0,2.0,,5.0,9.0,1.0,2.0,1.0,,,83.0
24,"Bolton, Jude",4,1,9,13,1,,1.0,3.0,,1.0,4.0,2.0,1.0,2.0,,8.0,4.0,,,2.0,,,79.0
13 ↑,"Everitt, Andrejs",3,,5,8,,,,1.0,1.0,1.0,2.0,,,,,3.0,5.0,,,2.0,,,33.0
37,"Goodes, Adam",12,4,4,16,2,3.0,,6.0,1.0,6.0,1.0,4.0,,2.0,,8.0,10.0,,1.0,6.0,3.0,2.0,94.0
39,"Grundy, Heath",11,2,7,18,,,,,1.0,,,,,,,6.0,12.0,,,3.0,1.0,,96.0
4,"Hannebery, Dan",15,5,21,36,,,,2.0,1.0,2.0,5.0,3.0,,2.0,2.0,13.0,24.0,,,1.0,,1.0,79.0
15,"Jack, Kieren",12,2,5,17,,1.0,,5.0,1.0,4.0,4.0,1.0,2.0,1.0,,9.0,9.0,,1.0,2.0,,1.0,79.0
32,"Jetta, Lewis",7,,4,11,3,1.0,,3.0,,3.0,1.0,,1.0,,,6.0,6.0,,,3.0,4.0,,83.0
34,"Johnson, Alex",5,2,3,8,,,,3.0,,,,2.0,,1.0,,1.0,6.0,,,6.0,2.0,,95.0
12,"Kennedy, Josh",11,2,16,27,,,,7.0,,3.0,8.0,3.0,1.0,2.0,,18.0,11.0,1.0,,2.0,,1.0,84.0
9,"Malceski, Nick",15,5,6,21,,,,3.0,5.0,6.0,,3.0,1.0,,,4.0,15.0,,,1.0,,,78.0
29,"Mattner, Martin",6,2,2,8,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,3.0,4.0,,,6.0,,,89.0
21 ↓,"McGlynn, Ben",6,2,2,8,1,,,3.0,1.0,4.0,,,,,,2.0,6.0,,,1.0,,,54.0
3,"McVeigh, Jarrad",14,2,5,19,1,,,2.0,1.0,3.0,3.0,,,,,5.0,12.0,,,,1.0,,86.0
41,"Mumford, Shane",3,2,8,11,1,,40.0,3.0,1.0,,2.0,3.0,4.0,2.0,,7.0,6.0,,,,,1.0,79.0
5,"OKeefe, Ryan",6,1,9,15,2,,,2.0,,3.0,1.0,1.0,1.0,,,9.0,6.0,,,1.0,,1.0,92.0
26,"Parker, Luke",12,4,18,30,,1.0,,2.0,3.0,3.0,8.0,2.0,2.0,2.0,3.0,17.0,14.0,1.0,,4.0,,,73.0
20,"Reid, Sam",5,4,4,9,1,,,,,1.0,,2.0,,,,6.0,4.0,1.0,1.0,3.0,,1.0,97.0
25,"Richards, Ted",3,6,11,14,,,,3.0,4.0,,,1.0,1.0,,1.0,4.0,10.0,1.0,,6.0,,,100.0
16,"Rohan, Gary",4,2,6,10,,,,5.0,,3.0,,3.0,1.0,1.0,,5.0,6.0,,2.0,3.0,,,85.0
2,"Shaw, Rhyce",5,1,6,11,,,,2.0,1.0,3.0,,2.0,,2.0,,2.0,8.0,,,1.0,3.0,,94.0
18,"White, Jesse",8,4,1,9,2,,6.0,2.0,,4.0,2.0,4.0,1.0,3.0,,5.0,5.0,1.0,1.0,2.0,,1.0,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,58,156,334,16,9.0,47.0,65.0,23.0,53.0,42.0,39.0,18.0,23.0,6.0,146.0,192.0,6.0,8.0,56.0,14.0,9.0,
Opposition,Opposition,226,113,155,381,12,11.0,35.0,50.0,35.0,39.0,36.0,40.0,23.0,17.0,,141.0,243.0,16.0,13.0,57.0,9.0,7.0,
