Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",21y 182d,38 (28-0-10 73.68%),22 (0.58),←,
23,"Franklin, Lance",28y 127d,214 (134-1-79 62.85%),689 (3.22),32 (25-0-7 78.13%),109 (3.41)
37,"Goodes, Adam",35y 149d,359 (209-5-145 58.91%),447 (1.25),←,
39,"Grundy, Heath",29y 4d,173 (108-2-63 63.01%),23 (0.13),←,
4,"Hannebery, Dan",24y 102d,130 (85-2-43 66.15%),60 (0.46),←,
15,"Jack, Kieren",27y 343d,173 (106-3-64 62.14%),126 (0.73),←,
32,"Jetta, Lewis",26y 33d,113 (76-2-35 68.14%),90 (0.80),←,
12,"Kennedy, Josh",26y 351d,144 (93-2-49 65.28%),83 (0.58),131 (88-2-41 67.94%),79 (0.60)
11,"Laidler, Jeremy",25y 305d,55 (39-1-15 71.82%),6 (0.11),29 (24-0-5 82.76%),4 (0.14)
44,"Lloyd, Jake",21y 259d,30 (25-0-5 83.33%),10 (0.33),←,
3,"McVeigh, Jarrad",30y 60d,253 (156-4-93 62.45%),177 (0.70),←,
6,"Mitchell, Tom",22y 6d,26 (16-0-10 61.54%),17 (0.65),←,
26,"Parker, Luke",22y 224d,92 (63-1-28 69.02%),71 (0.77),←,
38,"Pyke, Mike",31y 74d,100 (65-1-34 65.50%),45 (0.45),←,
24,"Rampe, Dane",25y 4d,58 (41-1-16 71.55%),4 (0.07),←,
20,"Reid, Sam",23y 161d,85 (61-2-22 72.94%),81 (0.95),←,
25,"Richards, Ted",32y 146d,241 (148-4-89 62.24%),32 (0.13),208 (129-4-75 62.98%),13 (0.06)
27,"Robinson, Dan",20y 338d,2 (2-0-0 100.00%),1 (0.50),←,
16,"Rohan, Gary",23y 364d,53 (33-1-19 63.21%),36 (0.68),←,
2,"Shaw, Rhyce",33y 233d,223 (127-1-95 57.17%),43 (0.19),129 (79-1-49 61.63%),23 (0.18)
40,"Smith, Nick",26y 359d,130 (82-2-46 63.85%),9 (0.07),←,
8,"Tippett, Kurt",28y 29d,140 (80-0-60 57.14%),276 (1.97),36 (27-0-9 75.00%),88 (2.44)
Totals,Totals,26y 258d,2832 (1777-35-1020 62.75%),2348 (0.83),,
C,"Longmire, John",44y 157d,109 (75-2-32 69.72%),,←,
