Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 303d,26 (2-0-24 7.69%),9 (0.35),←,
50,"Brogan, Dean",34y 218d,189 (100-1-88 53.17%),53 (0.28),15 (1-0-14 6.67%),3 (0.20)
47,"Bruce, Josh",21y 42d,11 (0-0-11 0.00%),3 (0.27),←,
14,"Bugg, Tomas",20y 106d,27 (2-0-25 7.41%),8 (0.30),←,
18,"Cameron, Jeremy",20y 110d,31 (2-0-29 6.45%),72 (2.32),←,
13,"Darley, Sam",20y 155d,11 (0-0-11 0.00%),1 (0.09),←,
1,"Davis, Phil",22y 324d,47 (13-0-34 27.66%),6 (0.13),29 (2-0-27 6.90%),5 (0.17)
26,"Giles, Jonathan",25y 193d,36 (2-0-34 5.56%),28 (0.78),←,
4,"Greene, Toby",19y 298d,32 (2-0-30 6.25%),10 (0.31),←,
2,"Hampton, Curtly",20y 132d,29 (1-0-28 3.45%),7 (0.24),←,
19,"Haynes, Nick",21y 63d,14 (0-0-14 0.00%),1 (0.07),←,
33,"Hoskin-Elliott, Will",19y 321d,18 (1-0-17 5.56%),12 (0.67),←,
39,"Mohr, Tim",24y 274d,29 (1-0-28 3.45%),1 (0.03),←,
5,"Shiel, Dylan",20y 133d,28 (1-0-27 3.57%),13 (0.46),←,
10,"Smith, Devon",20y 61d,35 (2-0-33 5.71%),21 (0.60),←,
20,"Tomlinson, Adam",19y 344d,20 (0-0-20 0.00%),5 (0.25),←,
17,"Treloar, Adam",20y 133d,33 (2-0-31 6.06%),21 (0.64),←,
32,"Ugle, Gerald",20y 170d,3 (0-0-3 0.00%),1 (0.33),←,
8,"Ward, Callan",23y 101d,96 (34-0-62 35.42%),48 (0.50),36 (2-0-34 5.56%),15 (0.42)
42,"Whiley, Mark",20y 231d,5 (0-0-5 0.00%),,←,
6,"Whitfield, Lachie",19y 2d,15 (0-0-15 0.00%),5 (0.33),←,
51,"Williams, Zac",18y 303d,6 (0-0-6 0.00%),1 (0.17),←,
Totals,Totals,21y 199d,741 (165-1-575 22.27%),326 (0.44),,
C,"Sheedy, Kevin",65y 208d,672 (388-6-278 58.18%),,38 (2-0-36 5.26%),
