St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",9,2,6,15,,,,,,,,,2.0,2.0,,,,,,,,,
14,"Bardsley, Kristian",21,3,1,22,,,,1.0,,,,,2.0,3.0,,,,,,,,,
21,"Bourke, Darren",20,5,7,27,,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
42,"Coghlan, Glen",2,1,2,4,,,,2.0,,,,,,,,,,,,,,,
1,"Devonport, Craig",6,3,3,9,,,,1.0,,,,,2.0,2.0,,,,,,,,,
10,"Everitt, Peter",12,9,2,14,,1.0,17.0,,,,,,,1.0,,,,,,,,,
36,"Fode, Gordon",6,1,4,10,,1.0,,1.0,,,,,2.0,,,,,,,,,,
25,"Hollow, Chris",7,5,2,9,,,,,,,,,,,,,,,,,,,
29,"Jones, Austinn",5,2,4,9,,,,,,,,,,1.0,,,,,,,,,
37,"Kitchen, Joshua",15,2,1,16,1,,,,,,,,1.0,2.0,,,,,,,,,
27,"Matthews, Dean",5,,2,7,,,,,,,,,1.0,1.0,,,,,,,,,
24,"Nugent, Glenn",1,,1,2,,,,,,,,,,,,,,,,,,,
8,"Peckett, Justin",15,4,8,23,,,,,,,,,1.0,,,,,,,,,,
41,"Pekin, Tim",6,1,9,15,,,,2.0,,,,,2.0,1.0,,,,,,,,,
31,"Shanahan, Jamie",9,3,2,11,,,2.0,1.0,,,,,1.0,,,,,,,,,,
13,"Sierakowski, David",4,4,4,8,,1.0,2.0,,,,,,,1.0,,,,,,,,,
4,"Smith, Joel",1,,2,3,,,,,,,,,,,,,,,,,,,
19,"Sziller, Steven",11,3,14,25,,,,5.0,,,,,,4.0,,,,,,,,,
30,"Thornborrow, Wayne",12,10,,12,1,2.0,12.0,1.0,,,,,,3.0,,,,,,,,,
15,"Wakelin, Darryl",9,4,2,11,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,
7,"Winmar, Nicky",14,1,11,25,1,1.0,,3.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,63,87,277,3,8.0,35.0,23.0,,,,,19.0,24.0,,,,,,,,,
Opposition,Opposition,197,62,137,334,13,14.0,24.0,37.0,,,,,24.0,19.0,6.0,,,,,,,,
