Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",10,6,3,13,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,
1,"Chapman, Nathan",5,2,,5,1,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,
17,"Chick, Daniel",8,1,6,14,,,,4.0,,4.0,1.0,3.0,2.0,4.0,,,,,,,,,
9,"Crawford, Shane",18,3,12,30,,2.0,,3.0,4.0,6.0,7.0,,1.0,1.0,,,,,,,,,
24,"Croad, Trent",,,,,,,,,,,,,,,,,,,,,,,
32,"Dixon, Ben",7,3,3,10,,1.0,,2.0,,3.0,,1.0,2.0,1.0,,,,,,,,,
19,"Dunstall, Jason",14,10,2,16,6,1.0,,1.0,,,,,1.0,,3.0,,,,,,,,
34,"Graham, Mark",9,5,5,14,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
5,"Harford, Daniel",12,4,5,17,,,,2.0,2.0,3.0,2.0,,2.0,1.0,,,,,,,,,
3,"Hay, Jonathan",10,6,3,13,,,1.0,,4.0,,,,,2.0,,,,,,,,,
2,"Holland, Nick",12,6,7,19,4,2.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,
38,"Kilmartin, Haydon",8,1,4,12,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,
14,"Krummel, Brendan",,1,1,1,,,1.0,,,,,,,,,,,,,,,,
37,"Lekkas, Angelo",10,2,3,13,,1.0,,4.0,4.0,1.0,1.0,3.0,,2.0,,,,,,,,,
15,"Lord, Aaron",15,3,2,17,3,4.0,,3.0,,6.0,,1.0,,,,,,,,,,,
7,"McCabe, Luke",8,6,8,16,,,,9.0,3.0,1.0,1.0,2.0,,2.0,,,,,,,,,
10,"Robran, Jonathon",7,4,4,11,,,,,3.0,,1.0,2.0,1.0,2.0,,,,,,,,,
4,"Salmon, Paul",9,6,6,15,1,,36.0,,4.0,2.0,3.0,1.0,1.0,2.0,2.0,,,,,,,,
6,"Taylor, Richard",18,1,8,26,2,,,6.0,3.0,3.0,8.0,1.0,1.0,1.0,1.0,,,,,,,,
8,"Treleven, Craig",2,,9,11,,,,3.0,,,3.0,,,,,,,,,,,,
22,"Turvey, Nathan",8,1,1,9,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,
30,"Woods, Tony",8,1,6,14,1,,,2.0,1.0,3.0,3.0,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,72,98,296,18,16.0,42.0,47.0,35.0,44.0,33.0,16.0,16.0,19.0,6.0,,,,,,,,
Opposition,Opposition,171,58,96,267,12,11.0,31.0,39.0,17.0,55.0,33.0,20.0,19.0,16.0,,,,,,,,,
