Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bryan, Nick",8,3,7,15,,,18.0,1.0,1.0,1.0,4.0,1.0,1.0,,,6.0,8.0,1.0,,3.0,,2.0,73.0
30,"Caddy, Nate",9,6,6,15,3,1.0,,2.0,,4.0,,2.0,2.0,,,7.0,8.0,1.0,1.0,,1.0,,75.0
6,"Caldwell, Jye",10,2,7,17,1,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,3.0,13.0,,,,1.0,,79.0
13 ↓,"Cox, Nik",3,2,3,6,,,,2.0,1.0,,,2.0,,1.0,,1.0,6.0,,,1.0,,,36.0
33,"Davey, Alwyn",5,2,3,8,,1.0,,3.0,,1.0,,1.0,,,,1.0,5.0,,1.0,,,1.0,72.0
2,"Draper, Sam",9,5,2,11,3,2.0,14.0,5.0,,3.0,,3.0,2.0,3.0,2.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,82.0
22,"Durham, Sam",13,4,10,23,1,1.0,,5.0,1.0,8.0,5.0,5.0,,1.0,,12.0,15.0,,1.0,3.0,,,75.0
11,"Gresham, Jade",4,3,1,5,,,,5.0,,2.0,1.0,2.0,,1.0,,1.0,4.0,,,1.0,,,82.0
8 ↑,"Hobbs, Ben",4,1,4,8,,,,1.0,,1.0,,3.0,,1.0,,1.0,6.0,,1.0,1.0,,,51.0
23,"Jones, Harry",7,5,9,16,1,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,6.0,11.0,1.0,1.0,4.0,,,76.0
29,"Kelly, Jake",6,4,5,11,,,,1.0,,,,,1.0,,,1.0,11.0,,,2.0,,,78.0
4,"Langford, Kyle",6,2,6,12,,,,5.0,,1.0,1.0,2.0,,,,3.0,10.0,,,5.0,,1.0,91.0
15,"Laverde, Jayden",8,11,12,20,,,,4.0,3.0,1.0,1.0,2.0,,,,6.0,14.0,1.0,,2.0,,,92.0
37,"Martin, Nic",22,7,14,36,,,,3.0,7.0,3.0,4.0,2.0,,,,8.0,26.0,,,1.0,3.0,,100.0
1,"McGrath, Andrew",6,1,15,21,,,,2.0,6.0,2.0,1.0,,2.0,,,8.0,13.0,,,5.0,3.0,,84.0
32,"McKay, Ben",13,7,6,19,,,,,3.0,,,2.0,3.0,1.0,,10.0,8.0,3.0,,4.0,,,100.0
47,"Menzie, Jye",3,2,5,8,1,1.0,,2.0,1.0,,,2.0,,,,4.0,4.0,1.0,1.0,1.0,,,78.0
7,"Merrett, Zach",22,8,10,32,,1.0,,5.0,3.0,10.0,4.0,3.0,3.0,,,13.0,19.0,,,3.0,1.0,,83.0
3,"Parish, Darcy",13,5,14,27,,,,4.0,1.0,6.0,4.0,4.0,,,1.0,13.0,13.0,,,,,1.0,79.0
27,"Redman, Mason",24,9,3,27,,,,,6.0,4.0,,1.0,3.0,,,7.0,17.0,2.0,,3.0,4.0,,78.0
38,"Roberts, Archie",8,4,8,16,1,,,2.0,1.0,3.0,,1.0,,,,4.0,11.0,,,1.0,,,87.0
9,"Shiel, Dylan",13,6,11,24,,,,3.0,1.0,5.0,6.0,2.0,,1.0,,7.0,16.0,,,1.0,1.0,2.0,67.0
25,"Stringer, Jake",10,5,2,12,1,3.0,,2.0,,3.0,2.0,4.0,,,,5.0,8.0,1.0,3.0,2.0,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,104,163,389,12,14.0,32.0,60.0,38.0,62.0,37.0,46.0,19.0,11.0,3.0,132.0,251.0,13.0,10.0,46.0,15.0,9.0,
Opposition,Opposition,209,92,149,358,13,9.0,45.0,48.0,50.0,51.0,37.0,60.0,11.0,19.0,3.0,146.0,201.0,15.0,8.0,46.0,7.0,8.0,
