West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
1,"Brown, Mitch",20y 234d,23 (8-0-15 34.78%),6 (0.26),←,
26,"Butler, Sam",23y 206d,58 (33-0-25 56.90%),11 (0.19),←,
18,"Ebert, Brad",19y 128d,29 (6-0-23 20.69%),10 (0.34),←,
32,"Embley, Andrew",28y 42d,184 (93-1-90 50.82%),172 (0.93),←,
23,"Glass, Darren",28y 86d,185 (92-2-91 50.27%),8 (0.04),←,
19,"Houlihan, Tim",20y 179d,12 (3-0-9 25.00%),1 (0.08),←,
25,"Hurn, Shannon",21y 338d,55 (25-0-30 45.45%),16 (0.29),←,
17,"Kennedy, Josh",21y 348d,42 (8-1-33 20.24%),44 (1.05),20 (5-0-15 25.00%),33 (1.65)
2,"LeCras, Mark",22y 343d,54 (24-0-30 44.44%),115 (2.13),←,
21,"Lynch, Quinten",26y 196d,147 (80-0-67 54.42%),210 (1.43),←,
13,"Masten, Chris",20y 98d,27 (7-0-20 25.93%),6 (0.22),←,
35,"McGinnity, Patrick",20y 171d,5 (2-0-3 40.00%),1 (0.20),←,
27,"McKinley, Ben",22y 157d,33 (9-0-24 27.27%),68 (2.06),←,
9,"Naitanui, Nic",19y 96d,7 (3-0-4 42.86%),3 (0.43),←,
11,"Priddis, Matt",24y 140d,61 (25-0-36 40.98%),17 (0.28),←,
24,"Rosa, Matt",22y 258d,67 (34-0-33 50.75%),19 (0.28),←,
37,"Selwood, Adam",25y 99d,114 (60-0-54 52.63%),31 (0.27),←,
10,"Selwood, Scott",19y 134d,20 (6-0-14 30.00%),4 (0.20),←,
15,"Swift, Tom",19y 33d,7 (3-0-4 42.86%),2 (0.29),←,
42,"Maister, Beau",23y 141d,15 (4-0-11 26.67%),1 (0.07),←,
36,"Wilson, Callum",21y 60d,2 (2-0-0 100.00%),2 (1.00),←,
44,"Wirrpanda, David",30y 5d,225 (117-3-105 52.67%),128 (0.57),←,
Totals,Totals,22y 292d,1372 (644-7-721 46.94%),875 (0.64),,
C,"Worsfold, John",40y 317d,185 (100-2-83 54.59%),,←,
