Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",8,4,6,14,,,,2.0,,6.0,2.0,,2.0,,,11.0,3.0,3.0,,2.0,1.0,,
11,"Archer, Glenn",9,4,2,11,,,,1.0,5.0,,,,,,,5.0,5.0,1.0,,2.0,,,
26,"Bell, Peter",15,6,10,25,1,,,3.0,2.0,4.0,3.0,,,,,10.0,16.0,,1.0,1.0,1.0,,
12,"Blakey, John",14,4,6,20,,,,,2.0,7.0,3.0,,,,,8.0,12.0,1.0,,,1.0,,
16,"Capuano, Mathew",2,,,2,,1.0,8.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,
18,"Carey, Wayne",7,4,2,9,3,2.0,1.0,1.0,,1.0,,1.0,1.0,,,7.0,2.0,3.0,3.0,3.0,1.0,,
23,"Clayton, Shane",8,4,2,10,,1.0,,,,4.0,1.0,,1.0,,,5.0,4.0,1.0,1.0,1.0,,,
6,"Grant, Shannon",5,1,5,10,,,,2.0,,2.0,,,1.0,,,5.0,7.0,,,,,,
29,"Harvey, Brent",15,6,2,17,2,1.0,,2.0,2.0,4.0,,2.0,2.0,1.0,,5.0,12.0,,,1.0,,,
34,"King, David",13,3,2,15,1,,,,3.0,5.0,4.0,1.0,,1.0,,5.0,9.0,,,2.0,3.0,,
42,"Kingsley, Kent",12,7,,12,6,2.0,,,,1.0,,2.0,,,,5.0,7.0,2.0,6.0,,,,
4,"Martyn, Mick",9,3,2,11,,,,1.0,8.0,,1.0,2.0,1.0,,,6.0,5.0,1.0,,2.0,,,
5,"McCartney, Jason",5,2,2,7,,,1.0,,3.0,,,,3.0,,,1.0,5.0,,,1.0,,,
31,"McKernan, Corey",12,5,4,16,1,2.0,19.0,,1.0,6.0,9.0,1.0,2.0,,,12.0,2.0,4.0,1.0,3.0,3.0,,
44,"Motlop, Shannon",2,1,1,3,,,,,,,1.0,,,,,2.0,1.0,,,,,,
28,"Pickett, Byron",10,3,6,16,,,,2.0,5.0,2.0,,1.0,,2.0,1.0,8.0,6.0,1.0,,1.0,4.0,,
13,"Pike, Martin",9,2,2,11,,,,,5.0,1.0,,1.0,,1.0,,3.0,7.0,,,1.0,2.0,,
39,"Rawlings, Brady",,,2,2,,,,,,,,,,,,1.0,1.0,,,,,,
24,"Sholl, Craig",10,5,6,16,5,1.0,,1.0,,5.0,1.0,2.0,,,,9.0,5.0,2.0,2.0,3.0,,,
7,"Simpson, Adam",18,3,10,28,,,2.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,,12.0,14.0,,,,,,
10,"Stevens, Anthony",18,6,6,24,,1.0,,2.0,3.0,6.0,7.0,,2.0,,,13.0,13.0,,,1.0,1.0,,
30,"Welsh, Scott",2,2,1,3,1,,,,,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,75,79,282,20,13.0,31.0,20.0,42.0,59.0,37.0,18.0,16.0,7.0,1.0,136.0,139.0,20.0,15.0,25.0,17.0,,
Opposition,Opposition,196,85,119,315,18,18.0,24.0,13.0,34.0,64.0,34.0,12.0,7.0,16.0,5.0,129.0,187.0,19.0,16.0,7.0,16.0,,
