Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",34y 349d,327 (174-2-151 53.52%),412 (1.26),217 (139-2-76 64.52%),288 (1.33)
30,"Atkins, Tom",23y 222d,6 (5-0-1 83.33%),1 (0.17),←,
46,"Blicavs, Mark",28y 31d,139 (92-2-45 66.91%),36 (0.26),←,
18,"Constable, Charlie",19y 345d,5 (4-0-1 80.00%),4 (0.80),←,
40,"Dahlhaus, Luke",26y 250d,160 (75-0-85 46.88%),114 (0.71),6 (5-0-1 83.33%),4 (0.67)
35,"Dangerfield, Patrick",29y 23d,230 (132-1-97 57.61%),264 (1.15),76 (51-1-24 67.76%),101 (1.33)
22,"Duncan, Mitch",27y 322d,186 (134-1-51 72.31%),128 (0.69),←,
29,"Guthrie, Cameron",26y 252d,143 (93-2-48 65.73%),42 (0.29),←,
26,"Hawkins, Tom",30y 281d,238 (171-2-65 72.27%),511 (2.15),←,
38,"Henry, Jack",20y 242d,27 (16-0-11 59.26%),8 (0.30),←,
11,"Kelly, Tim",24y 276d,29 (18-0-11 62.07%),28 (0.97),←,
8,"Kolodjashnij, Jake",23y 262d,76 (49-2-25 65.79%),,←,
27,"Menegola, Sam",27y 52d,59 (38-1-20 65.25%),47 (0.80),←,
32,"Miers, Gryan",20y 29d,6 (5-0-1 83.33%),8 (1.33),←,
42,"OConnor, Mark",22y 101d,13 (8-0-5 61.54%),1 (0.08),←,
17,"Ratugolea, Esava",20y 278d,14 (11-0-3 78.57%),9 (0.64),←,
23,"Rohan, Gary",27y 325d,112 (75-1-36 67.41%),111 (0.99),6 (5-0-1 83.33%),15 (2.50)
14,"Selwood, Joel",30y 337d,278 (206-1-71 74.28%),155 (0.56),←,
1,"Stanley, Rhys",28y 148d,121 (62-1-58 51.65%),80 (0.66),63 (41-1-21 65.87%),40 (0.63)
44,"Stewart, Tom",26y 44d,49 (32-0-17 65.31%),3 (0.06),←,
7,"Taylor, Harry",32y 320d,243 (179-2-62 74.07%),74 (0.30),←,
2,"Tuohy, Zach",29y 139d,169 (78-2-89 46.75%),56 (0.33),49 (30-1-18 62.24%),16 (0.33)
Totals,Totals,26y 177d,2630 (1657-20-953 63.00%),2092 (0.80),,
C,"Scott, Chris",42y 360d,196 (136-2-58 69.90%),,←,
