Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",24y 218d,8 (6-0-2 75.00%),,←,
10,"Bateman, Chance",29y 342d,166 (81-1-84 49.10%),64 (0.39),←,
14,"Birchall, Grant",23y 121d,114 (65-1-48 57.46%),13 (0.11),←,
47,"Breust, Luke",20y 199d,3 (3-0-0 100.00%),3 (1.00),←,
9,"Burgoyne, Shaun",28y 220d,182 (115-1-66 63.46%),189 (1.04),25 (18-1-6 74.00%),18 (0.72)
23,"Franklin, Lance",24y 119d,129 (68-1-60 53.10%),404 (3.13),←,
6,"Gibson, Josh",27y 77d,86 (41-2-43 48.84%),2 (0.02),21 (12-1-8 59.52%),
18,"Guerra, Brent",29y,202 (133-1-68 66.09%),99 (0.49),106 (64-1-41 60.85%),16 (0.15)
15,"Hodge, Luke",26y 348d,181 (89-1-91 49.45%),123 (0.68),←,
3,"Lewis, Jordan",25y 35d,134 (69-1-64 51.87%),53 (0.40),←,
5,"Mitchell, Sam",28y 229d,182 (93-1-88 51.37%),37 (0.20),←,
29,"Murphy, Tom",25y 71d,74 (38-1-35 52.03%),3 (0.04),←,
7,"Osborne, Michael",28y 304d,142 (69-1-72 48.94%),89 (0.63),←,
28,"Puopolo, Paul",23y 178d,4 (4-0-0 100.00%),,←,
33,"Rioli, Cyril",21y 319d,70 (43-1-26 62.14%),75 (1.07),←,
2,"Roughead, Jarryd",24y 126d,134 (73-1-60 54.85%),252 (1.88),←,
21,"Savage, Shane",20y 144d,12 (8-0-4 66.67%),8 (0.67),←,
25,"Schoenmakers, Ryan",20y 202d,26 (10-0-16 38.46%),1 (0.04),←,
12,"Sewell, Brad",27y 116d,132 (68-1-63 51.89%),19 (0.14),←,
26,"Shiels, Liam",20y 30d,26 (13-0-13 50.00%),5 (0.19),←,
31,"Suckling, Matt",22y 308d,14 (8-0-6 57.14%),2 (0.14),←,
37,"Whitecross, Brendan",21y 124d,34 (18-1-15 54.41%),11 (0.32),←,
Totals,Totals,24y 274d,2055 (1115-16-924 54.26%),1452 (0.71),,
C,"Clarkson, Alastair",43y 32d,147 (76-1-70 52.04%),,←,
