0,1,2,3,4,5,6
←,"Round: 8 Venue: Docklands Date: Sun, 8-May-2022 4:40 PM Attendance: 25376","Round: 8 Venue: Docklands Date: Sun, 8-May-2022 4:40 PM Attendance: 25376","Round: 8 Venue: Docklands Date: Sun, 8-May-2022 4:40 PM Attendance: 25376","Round: 8 Venue: Docklands Date: Sun, 8-May-2022 4:40 PM Attendance: 25376","Round: 8 Venue: Docklands Date: Sun, 8-May-2022 4:40 PM Attendance: 25376",→
←,Carlton,3.3.21,9.6.60,15.12.102,17.14.116,→
←,Adelaide,2.2.14,5.4.34,5.6.36,10.8.68,→
←,Qrt margin,CA by 7,CA by 26,CA by 66,CA by 48,→
←,Qrt scores,CA 21-14,CA 39-20,CA 42-2,AD 32-14,→
←,Field umpires,"Andrew Stephens (159), Rob Findlay (287), Paul Rebeschini (27)","Andrew Stephens (159), Rob Findlay (287), Paul Rebeschini (27)","Andrew Stephens (159), Rob Findlay (287), Paul Rebeschini (27)","Andrew Stephens (159), Rob Findlay (287), Paul Rebeschini (27)",→
