Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 346d,67 (43-0-24 64.18%),5 (0.07),40 (29-0-11 72.50%),1 (0.03)
31,"Andrews, Harris",25y 182d,149 (63-0-86 42.28%),10 (0.07),←,
43,"Answerth, Noah",22y 309d,41 (30-0-11 73.17%),2 (0.05),←,
33,"Bailey, Zac",22y 261d,83 (53-0-30 63.86%),82 (0.99),←,
7,"Berry, Jarrod",24y 126d,98 (51-0-47 52.04%),44 (0.45),←,
23,"Cameron, Charlie",27y 341d,164 (104-1-59 63.72%),278 (1.70),91 (57-0-34 62.64%),191 (2.10)
18,"Coleman, Keidean",22y 72d,31 (21-0-10 67.74%),11 (0.35),←,
3,"Daniher, Joe",28y 99d,140 (62-1-77 44.64%),259 (1.85),32 (22-0-10 68.75%),68 (2.13)
32,"Fort, Darcy",28y 309d,21 (15-0-6 71.43%),13 (0.62),13 (10-0-3 76.92%),7 (0.54)
27,"Gardiner, Darcy",26y 262d,145 (66-0-79 45.52%),5 (0.03),←,
30,"Hipwood, Eric",24y 271d,115 (56-0-59 48.70%),165 (1.43),←,
17,"Lyons, Jarryd",29y 324d,172 (100-0-72 58.14%),83 (0.48),80 (56-0-24 70.00%),34 (0.43)
11,"McCarthy, Lincoln",28y 232d,107 (77-0-30 71.96%),116 (1.08),78 (54-0-24 69.23%),91 (1.17)
6,"McCluggage, Hugh",24y 100d,118 (63-0-55 53.39%),72 (0.61),←,
46,"McInerney, Oscar",27y 336d,91 (57-0-34 62.64%),42 (0.46),←,
25,"McStay, Daniel",26y 352d,150 (71-0-79 47.33%),127 (0.85),←,
9,"Neale, Lachie",29y 18d,208 (114-0-94 54.81%),110 (0.53),73 (49-0-24 67.12%),43 (0.59)
16,"Rayner, Cam",22y 233d,76 (44-0-32 57.89%),69 (0.91),←,
10,"Rich, Daniel",32y 4d,259 (110-1-148 42.66%),114 (0.44),←,
2,"Robertson, Deven",20y 346d,21 (13-0-8 61.90%),6 (0.29),←,
5,"Robinson, Mitch",33y 4d,239 (113-1-125 47.49%),122 (0.51),139 (62-0-77 44.60%),64 (0.46)
37,"Starcevich, Brandon",22y 322d,60 (41-0-19 68.33%),5 (0.08),←,
15,"Zorko, Dayne",33y 122d,221 (95-0-126 42.99%),215 (0.97),←,
Totals,Totals,26y 264d,2776 (1462-4-1310 52.67%),1955 (0.70),,
C,"Fagan, Chris",60y 353d,124 (66-0-58 53.23%),,←,
