Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",25y 265d,111 (43-2-66 39.64%),110 (0.99),91 (39-2-50 43.96%),89 (0.98)
28,"Crosisca, Gavin",29y 214d,206 (113-5-88 56.07%),57 (0.28),←,
39,"Crow, Scott",24y 120d,53 (23-0-30 43.40%),21 (0.40),40 (17-0-23 42.50%),19 (0.47)
9,"Francis, Matthew",27y 231d,46 (18-0-28 39.13%),23 (0.50),27 (14-0-13 51.85%),10 (0.37)
11,"Fuller, Brad",19y 252d,3 (2-0-1 66.67%),1 (0.33),←,
43,"Godden, Luke",19y 208d,5 (2-0-3 40.00%),,←,
33,"Liddell, Chad",21y 86d,21 (9-1-11 45.24%),12 (0.57),←,
27,"McDonald, Alex",28y 63d,91 (45-0-46 49.45%),39 (0.43),45 (19-0-26 42.22%),15 (0.33)
48,"Michael, Mal",20y 297d,15 (7-0-8 46.67%),,←,
1,"Monkhorst, Damian",28y 239d,177 (99-4-74 57.06%),37 (0.21),←,
44,"Osborne, Richard",33y 305d,273 (114-2-157 42.12%),570 (2.09),19 (9-0-10 47.37%),22 (1.16)
6,"Patterson, Stephen",27y 103d,61 (27-1-33 45.08%),61 (1.00),←,
47,"Pugsley, Andrew",19y 266d,1 (1-0-0 100.00%),2 (2.00),←,
3,"Richardson, Mark",25y 168d,69 (34-1-34 50.00%),51 (0.74),←,
23,"Rocca, Anthony",20y 245d,47 (23-0-24 48.94%),54 (1.15),25 (12-0-13 48.00%),43 (1.72)
36,"Rocca, Saverio",24y 148d,114 (57-2-55 50.88%),397 (3.48),←,
29,"Russell, Scott",27y 345d,171 (94-3-74 55.85%),102 (0.60),←,
12,"Schauble, Andrew",21y 151d,49 (21-0-28 42.86%),7 (0.14),←,
20,"Tarrant, Chris",17y 211d,2 (1-0-1 50.00%),1 (0.50),←,
14,"Watson, Shane",24y 59d,113 (54-1-58 48.23%),71 (0.63),←,
22,"Wild, Jason",22y 66d,50 (22-2-26 46.00%),15 (0.30),←,
19,"Wright, Graham",29y 315d,186 (107-4-75 58.60%),106 (0.57),←,
Totals,Totals,24y 198d,1864 (916-28-920 49.14%),1737 (0.93),,
C,"Shaw, Tony",37y 268d,48 (21-0-27 43.75%),,←,
