Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
18,"Banfield, Todd",20y 33d,18 (5-0-13 27.78%),21 (1.17),←,
20,"Black, Simon",31y 119d,270 (156-4-110 58.52%),158 (0.59),←,
17,"Brennan, Jared",26y 3d,115 (53-3-59 47.39%),71 (0.62),←,
16,"Brown, Jonathan",28y 275d,198 (121-3-74 61.87%),467 (2.36),←,
15,"Clarke, Xavier",26y 306d,106 (56-2-48 53.77%),49 (0.46),1 (0-0-1 0.00%),
1,"Clark, Mitch",22y 285d,61 (26-2-33 44.26%),28 (0.46),←,
5,"Fevola, Brendan",29y 192d,204 (74-2-128 36.76%),623 (3.05),17 (5-0-12 29.41%),48 (2.82)
42,"Hanley, Pearce",21y 258d,8 (1-0-7 12.50%),,←,
26,"Harwood, Ryan",18y 358d,2 (0-0-2 0.00%),1 (0.50),←,
23,"Leuenberger, Matthew",22y 54d,40 (16-1-23 41.25%),5 (0.13),←,
9,"McGrath, Ashley",27y 72d,151 (80-2-69 53.64%),109 (0.72),←,
21,"Merrett, Daniel",25y 231d,99 (43-3-53 44.95%),17 (0.17),←,
24,"Patfull, Joel",25y 236d,95 (41-3-51 44.74%),20 (0.21),←,
6,"Power, Luke",30y 204d,258 (146-3-109 57.17%),205 (0.79),←,
2,"Proud, Albert",21y 328d,26 (13-0-13 50.00%),9 (0.35),←,
30,"Redden, Jack",19y 234d,28 (11-1-16 41.07%),9 (0.32),←,
10,"Rich, Daniel",20y 54d,42 (19-1-22 46.43%),20 (0.48),←,
35,"Rischitelli, Michael",24y 204d,107 (47-3-57 45.33%),45 (0.42),←,
38,"Rockliff, Tom",20y 159d,16 (3-0-13 18.75%),3 (0.19),←,
11,"Sherman, Justin",23y 186d,112 (47-3-62 43.30%),85 (0.76),←,
14,"Staker, Brent",26y 69d,128 (69-1-58 54.30%),92 (0.72),18 (5-0-13 27.78%),8 (0.44)
32,"Stiller, Cheynee",24y 89d,72 (31-3-38 45.14%),18 (0.25),←,
Totals,Totals,24y 163d,2156 (1058-40-1058 49.07%),2055 (0.95),,
C,"Voss, Michael",35y 24d,42 (19-1-22 46.43%),,←,
