Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",22y 208d,44 (19-0-25 43.18%),40 (0.91),←,
32,"Bond, Chris",29y 139d,134 (63-1-70 47.39%),44 (0.33),12 (5-0-7 41.67%),4 (0.33)
24,"Burton, Matthew",28y 26d,54 (21-0-33 38.89%),23 (0.43),←,
42,"Callaghan, Craig",22y 97d,60 (20-0-40 33.33%),41 (0.68),←,
13,"Chisholm, Scott",25y 17d,56 (23-0-33 41.07%),21 (0.38),←,
31,"Clement, James",21y 283d,44 (17-0-27 38.64%),27 (0.61),←,
12,"Dodd, Brad",21y 83d,12 (5-0-7 41.67%),6 (0.50),←,
37,"Gale, Mark",22y 38d,33 (13-0-20 39.39%),8 (0.24),←,
17,"Holland, Brodie",18y 162d,4 (1-0-3 25.00%),4 (1.00),←,
14,"Hunter, Kingsley",23y 18d,35 (13-0-22 37.14%),76 (2.17),←,
38,"Jones, Anthony",23y 177d,44 (17-0-27 38.64%),1 (0.02),←,
11,"Kickett, Dale",30y 41d,119 (52-0-67 43.70%),53 (0.45),73 (29-0-44 39.73%),13 (0.18)
43,"McGovern, Andrew",30y 68d,73 (27-1-45 37.67%),9 (0.12),53 (23-0-30 43.40%),2 (0.04)
16,"Michael, Clem",21y 333d,2 (1-0-1 50.00%),,←,
25,"Norrish, Jason",26y 139d,74 (33-0-41 44.59%),9 (0.12),54 (21-0-33 38.89%),7 (0.13)
10,"OReilly, Stephen",25y 217d,107 (48-0-59 44.86%),10 (0.09),71 (27-0-44 38.03%),5 (0.07)
5,"Parker, Daniel",24y 20d,20 (8-0-12 40.00%),18 (0.90),←,
23,"Parker, Shane",25y 116d,57 (23-0-34 40.35%),3 (0.05),←,
15,"Sinclair, Jess",19y 292d,19 (7-0-12 36.84%),8 (0.42),←,
1,"Toia, Luke",20y 203d,38 (15-0-23 39.47%),25 (0.66),←,
26,"Waterhouse, Clive",23y 356d,36 (15-0-21 41.67%),52 (1.44),←,
4,"Wills, Andrew",26y 162d,121 (67-0-54 55.37%),111 (0.92),62 (27-0-35 43.55%),68 (1.10)
Totals,Totals,24y 62d,1186 (508-2-676 42.83%),589 (0.50),,
C,"Neesham, Gerard",43y 185d,78 (30-0-48 38.46%),,←,
