North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 66d,34 (15-1-18 45.59%),24 (0.71),←,
4,"Anthony, Liam",23y 275d,26 (9-1-16 36.54%),14 (0.54),←,
18,"Atley, Shaun",18y 271d,11 (4-0-7 36.36%),3 (0.27),←,
28,"Bastinac, Ryan",19y 354d,23 (12-0-11 52.17%),7 (0.30),←,
10,"Cunnington, Ben",19y 346d,28 (13-0-15 46.43%),3 (0.11),←,
45,"Delaney, Luke",21y 352d,4 (2-0-2 50.00%),,←,
27,"Edwards, Aaron",27y 101d,62 (33-1-28 54.03%),93 (1.50),58 (29-1-28 50.86%),91 (1.57)
11,"Firrito, Michael",27y 196d,159 (76-2-81 48.43%),26 (0.16),←,
22,"Goldstein, Todd",22y 345d,47 (22-1-24 47.87%),26 (0.55),←,
24,"Greenwood, Levi",22y 112d,31 (15-1-15 50.00%),5 (0.16),←,
6,"Hansen, Lachlan",22y 298d,60 (27-1-32 45.83%),46 (0.77),←,
29,"Harvey, Brent",33y 28d,312 (167-3-142 54.01%),361 (1.16),←,
42,"McMahon, Scott",25y 9d,79 (38-1-40 48.73%),26 (0.33),←,
39,"Pedersen, Cameron",24y 86d,4 (2-0-2 50.00%),,←,
20,"Petrie, Drew",28y 239d,188 (87-3-98 47.07%),176 (0.94),←,
3,"Rawlings, Brady",30y 1d,234 (115-2-117 49.57%),60 (0.26),←,
46,"Speight, Ben",21y 40d,9 (4-0-5 44.44%),6 (0.67),←,
9,"Swallow, Andrew",24y 9d,95 (41-1-53 43.68%),52 (0.55),←,
12,"Thomas, Lindsay",23y 103d,83 (36-2-45 44.58%),104 (1.25),←,
16,"Thompson, Scott",25y 33d,61 (22-2-37 37.70%),3 (0.05),←,
8,"Wells, Daniel",26y 128d,160 (80-2-78 50.63%),94 (0.59),←,
7,"Ziebell, Jack",20y 103d,35 (15-0-20 42.86%),7 (0.20),←,
Totals,Totals,24y 59d,1745 (835-24-886 47.85%),1136 (0.65),,
C,"Scott, Brad",35y 39d,33 (15-0-18 45.45%),,←,
