Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",8,2,6,14,1,,,10.0,1.0,2.0,3.0,1.0,2.0,,,10.0,5.0,,1.0,5.0,,,89.0
17,"Bruce, Josh",3,4,3,6,,2.0,,,,1.0,,1.0,,1.0,,2.0,4.0,1.0,2.0,,,,89.0
9,"Crozier, Hayden",10,4,4,14,1,,,3.0,2.0,,,2.0,,,,4.0,10.0,1.0,,1.0,,,77.0
35,"Daniel, Caleb",13,3,7,20,,1.0,,2.0,4.0,1.0,1.0,3.0,,1.0,,7.0,9.0,,,4.0,,1.0,89.0
29,"Dickson, Tory",,,4,4,,,,1.0,,,1.0,,1.0,,,1.0,3.0,,,1.0,,,83.0
5,"Dunkley, Josh",5,1,8,13,1,1.0,3.0,6.0,1.0,2.0,3.0,2.0,1.0,2.0,,11.0,4.0,,1.0,1.0,,,85.0
44,"English, Tim",7,5,4,11,,,10.0,,1.0,1.0,2.0,3.0,1.0,2.0,,4.0,6.0,1.0,,4.0,,,89.0
43,"Gardner, Ryan",3,1,5,8,,,,3.0,1.0,1.0,,2.0,,1.0,,2.0,6.0,,,10.0,,,100.0
32,"Hayes, Will",4,1,7,11,,,,5.0,2.0,1.0,,1.0,,,,3.0,8.0,,,2.0,,1.0,88.0
7,"Hunter, Lachie",16,8,11,27,1,,,1.0,,2.0,3.0,1.0,,,2.0,7.0,20.0,,1.0,1.0,,1.0,91.0
39,"Johannisen, Jason",12,6,9,21,,1.0,,1.0,4.0,5.0,1.0,3.0,1.0,1.0,,4.0,16.0,,,1.0,,1.0,79.0
42,"Keath, Alex",7,5,3,10,,,,2.0,4.0,1.0,1.0,1.0,,,,4.0,5.0,,,4.0,1.0,,100.0
21,"Liberatore, Tom",6,3,9,15,1,,,2.0,1.0,1.0,3.0,3.0,,3.0,,6.0,8.0,,1.0,,,1.0,80.0
11,"Macrae, Jack",8,2,18,26,,,,5.0,,3.0,4.0,3.0,3.0,1.0,,7.0,19.0,,,1.0,,,92.0
16,"McLean, Toby",4,1,11,15,1,,,5.0,,2.0,2.0,3.0,1.0,2.0,,5.0,11.0,,1.0,1.0,,,86.0
33,"Naughton, Aaron",6,6,3,9,2,1.0,,,,1.0,,,,,,8.0,2.0,4.0,3.0,2.0,,1.0,88.0
20,"Richards, Ed",6,2,5,11,1,,,2.0,2.0,3.0,,1.0,1.0,1.0,,4.0,6.0,,,4.0,,1.0,81.0
6,"Smith, Bailey",12,1,9,21,,,,,1.0,4.0,3.0,1.0,,,,6.0,14.0,,,2.0,,,88.0
23,"Vandermeer, Laitham",,,1,1,,,,,,,,,,,,,1.0,,,,,,11.0
3,"Wallis, Mitch",3,1,3,6,,,,2.0,,1.0,1.0,,1.0,,,3.0,3.0,,,,,,86.0
34,"Williams, Bailey",11,3,5,16,,,,2.0,5.0,1.0,,1.0,1.0,,,4.0,13.0,,,2.0,,,89.0
10,"Wood, Easton",2,2,1,3,,,,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,,3.0,,,39.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,146,61,136,282,9,7.0,13.0,53.0,30.0,33.0,28.0,33.0,13.0,16.0,2.0,103.0,175.0,7.0,10.0,49.0,1.0,7.0,
Opposition,Opposition,183,77,140,323,10,12.0,49.0,49.0,21.0,42.0,36.0,38.0,16.0,13.0,4.0,121.0,200.0,5.0,7.0,40.0,5.0,7.0,
