Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
10,"Ashcroft, Marcus",26y 206d,179 (63-3-113 36.03%),103 (0.58),27 (10-1-16 38.89%),19 (0.70)
20,"Black, Simon",19y 16d,4 (0-0-4 0.00%),1 (0.25),←,
36,"Bradshaw, Daniel",19y 149d,23 (11-1-11 50.00%),40 (1.74),20 (8-1-11 42.50%),40 (2.00)
1,"Champion, Richard",30y 5d,142 (54-3-85 39.08%),49 (0.35),23 (10-1-12 45.65%),12 (0.52)
16,"Clarke, Matthew",24y 213d,94 (45-1-48 48.40%),15 (0.16),25 (9-0-16 36.00%),9 (0.36)
14,"Dickfos, Danny",27y 201d,46 (26-2-18 58.70%),,24 (10-1-13 43.75%),
32,"Hart, Shaun",26y 337d,123 (46-1-76 37.80%),92 (0.75),21 (9-0-12 42.86%),11 (0.52)
2,"Johnson, Chris",21y 324d,82 (14-1-67 17.68%),89 (1.09),23 (7-1-15 32.61%),22 (0.96)
41,"Kennedy, Matthew",28y 74d,129 (44-1-84 34.50%),26 (0.20),16 (5-0-11 31.25%),1 (0.06)
15,"Lawrence, Steven",21y 335d,26 (9-1-16 36.54%),17 (0.65),13 (3-1-9 26.92%),16 (1.23)
23,"Leppitsch, Justin",22y 200d,70 (32-2-36 47.14%),116 (1.66),26 (10-1-15 40.38%),58 (2.23)
11,"Lynch, Alastair",29y 304d,176 (70-1-105 40.06%),277 (1.57),24 (9-1-14 39.58%),15 (0.63)
42,"Lynch, Tristan",24y 240d,46 (23-2-21 52.17%),6 (0.13),25 (9-1-15 38.00%),5 (0.20)
43,"McDonald, Beau",18y 167d,1 (0-0-1 0.00%),,←,
21,"OBree, Shane",19y 35d,3 (0-0-3 0.00%),,←,
24,"Picken, Marcus",18y 192d,2 (0-0-2 0.00%),1 (0.50),←,
5,"Scott, Brad",21y 351d,24 (8-0-16 33.33%),6 (0.25),2 (0-0-2 0.00%),
22,"Scott, Chris",21y 351d,63 (31-1-31 50.00%),29 (0.46),8 (4-0-4 50.00%),6 (0.75)
38,"Scott, Dion",28y 18d,65 (30-0-35 46.15%),51 (0.78),10 (3-0-7 30.00%),12 (1.20)
35,"Trask, Nick",20y 72d,8 (3-0-5 37.50%),2 (0.25),←,
3,"Voss, Michael",22y 286d,100 (47-1-52 47.50%),82 (0.82),21 (9-0-12 42.86%),10 (0.48)
33,"White, Darryl",24y 311d,113 (48-3-62 43.81%),110 (0.97),23 (9-1-13 41.30%),4 (0.17)
Totals,Totals,23y 216d,1519 (604-24-891 39.76%),1112 (0.73),,
C,"Northey, John",54y 294d,308 (155-4-149 50.97%),,27 (10-1-16 38.89%),
