Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",23y 176d,56 (22-0-34 39.29%),,←,
12,"Dawson, Jordan",26y 77d,100 (45-0-55 45.00%),49 (0.49),36 (15-0-21 41.67%),15 (0.42)
32,"Fogarty, Darcy",23y 273d,70 (24-0-46 34.29%),105 (1.50),←,
20,"Hinge, Mitch",24y 364d,34 (15-0-19 44.12%),5 (0.15),31 (13-0-18 41.94%),4 (0.13)
1,"Jones, Chayce",23y 162d,70 (22-0-48 31.43%),15 (0.21),←,
2,"Keays, Ben",26y 122d,104 (31-0-73 29.81%),45 (0.43),74 (25-0-49 33.78%),34 (0.46)
29,"Laird, Rory",29y 178d,216 (109-1-106 50.69%),27 (0.13),←,
25,"McHenry, Ned",22y 347d,57 (21-0-36 36.84%),27 (0.47),←,
16,"Michalanney, Max",19y 119d,14 (7-0-7 50.00%),,←,
30,"Milera, Wayne",25y 284d,87 (46-1-40 53.45%),28 (0.32),←,
4,"Murphy, Lachlan",24y 203d,89 (37-0-52 41.57%),62 (0.70),←,
28,"Murray, Nick",22y 189d,42 (13-0-29 30.95%),1 (0.02),←,
43,"OBrien, Reilly",27y 309d,91 (35-0-56 38.46%),10 (0.11),←,
10,"Pedlar, Luke",21y 39d,18 (7-0-11 38.89%),18 (1.00),←,
8,"Rachele, Josh",20y 75d,27 (11-0-16 40.74%),33 (1.22),←,
22,"Rankine, Izak",23y 63d,62 (23-1-38 37.90%),82 (1.32),14 (7-0-7 50.00%),25 (1.79)
38,"Sholl, Lachlan",23y 110d,51 (19-0-32 37.25%),13 (0.25),←,
9,"Sloane, Rory",33y 100d,247 (131-1-115 53.24%),134 (0.54),←,
33,"Smith, Brodie",31y 162d,238 (123-1-114 51.89%),69 (0.29),←,
14,"Soligo, Jake",20y 151d,30 (12-0-18 40.00%),13 (0.43),←,
7,"Thilthorpe, Riley",20y 353d,37 (12-0-25 32.43%),39 (1.05),←,
13,"Walker, Taylor",33y 61d,251 (128-1-122 51.20%),579 (2.31),←,
24,"Worrell, Josh",22y 75d,8 (6-0-2 75.00%),,←,
Totals,Totals,24y 285d,1999 (899-6-1094 44.97%),1354 (0.68),,
C,"Nicks, Matthew",48y 43d,74 (25-0-49 33.78%),,←,
