Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Blakey, Nick",14,4,7,21,,1.0,,3.0,5.0,3.0,1.0,3.0,3.0,,,5.0,11.0,1.0,,3.0,1.0,1.0,79.0
4,"Clarke, Ryan",4,1,5,9,,1.0,,1.0,,3.0,,4.0,,1.0,,5.0,6.0,,1.0,5.0,,,83.0
13,"Florent, Oliver",12,5,5,17,,,,2.0,,5.0,,3.0,1.0,,,7.0,12.0,,1.0,,1.0,2.0,80.0
42,"Fox, Robbie",9,1,3,12,,,,5.0,1.0,2.0,,3.0,1.0,,,3.0,7.0,,,1.0,1.0,,90.0
23,"Franklin, Lance",10,5,2,12,4,3.0,,3.0,,,,3.0,1.0,2.0,,3.0,9.0,,3.0,,,,84.0
21,"Gulden, Errol",10,3,7,17,1,,,6.0,1.0,6.0,2.0,,,,,6.0,11.0,,,5.0,,1.0,77.0
9,"Hayward, Will",8,7,8,16,1,2.0,,6.0,,1.0,2.0,2.0,1.0,1.0,,8.0,9.0,2.0,1.0,1.0,,,85.0
5,"Heeney, Isaac",11,5,10,21,2,1.0,,5.0,1.0,2.0,2.0,5.0,,,,11.0,9.0,1.0,2.0,1.0,,,88.0
31,"Hickey, Tom",13,3,7,20,,,38.0,1.0,,5.0,9.0,4.0,1.0,,,15.0,5.0,1.0,,,,1.0,75.0
44,"Lloyd, Jake",12,5,8,20,,,,5.0,4.0,1.0,1.0,1.0,,,,5.0,11.0,1.0,,1.0,,,88.0
39,"McCartin, Paddy",5,1,1,6,,,,3.0,1.0,2.0,,1.0,2.0,,,6.0,2.0,,,8.0,,1.0,84.0
30,"McCartin, Tom",5,2,12,17,,,,2.0,3.0,,1.0,5.0,1.0,4.0,,9.0,9.0,1.0,,5.0,,,91.0
6,"McDonald, Logan",6,2,3,9,2,2.0,,6.0,,,,2.0,1.0,1.0,,4.0,5.0,,1.0,2.0,,1.0,74.0
27,"McInerney, Justin",9,4,11,20,,,,1.0,1.0,1.0,2.0,2.0,,,,4.0,15.0,,,,,,74.0
14,"Mills, Callum",11,4,12,23,,1.0,,5.0,1.0,4.0,5.0,2.0,2.0,1.0,,12.0,9.0,,,3.0,,1.0,85.0
11,"Papley, Tom",14,7,2,16,3,,,1.0,1.0,3.0,,6.0,1.0,2.0,,5.0,10.0,,2.0,1.0,,1.0,78.0
26,"Parker, Luke",15,3,14,29,,,,9.0,1.0,5.0,7.0,5.0,,1.0,2.0,12.0,17.0,,1.0,1.0,,,80.0
24,"Rampe, Dane",12,3,3,15,,,,2.0,9.0,1.0,,3.0,1.0,2.0,,1.0,12.0,,,10.0,,,92.0
20,"Reid, Sam",6,4,2,8,2,,7.0,2.0,,3.0,2.0,4.0,1.0,2.0,,5.0,4.0,1.0,2.0,2.0,,,83.0
25,"Ronke, Ben",,,,,,,,,,,,,,,,,,,,,,,
8,"Rowbottom, James",12,3,10,22,,1.0,,6.0,2.0,2.0,2.0,5.0,,,,11.0,10.0,,,,,2.0,76.0
3,"Stephens, Dylan",9,2,5,14,,1.0,,3.0,1.0,2.0,,3.0,1.0,,,2.0,12.0,,,3.0,,,72.0
1,"Warner, Chad",13,3,7,20,3,2.0,,4.0,1.0,7.0,6.0,5.0,,2.0,3.0,10.0,11.0,,1.0,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,77,144,364,18,18.0,45.0,81.0,33.0,58.0,42.0,71.0,18.0,19.0,5.0,149.0,206.0,8.0,15.0,53.0,3.0,11.0,
Opposition,Opposition,208,89,150,358,13,10.0,31.0,60.0,39.0,47.0,38.0,58.0,19.0,18.0,1.0,136.0,214.0,12.0,12.0,41.0,5.0,9.0,
