Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",5,2,6,11,,,,2.0,,1.0,,3.0,,1.0,,3.0,7.0,,,7.0,,,100.0
35,"Biglands, Rhett",4,3,7,11,,1.0,16.0,4.0,,2.0,3.0,1.0,,1.0,,9.0,3.0,2.0,,4.0,1.0,,57.0
44,"Bock, Nathan",4,2,6,10,,,,1.0,1.0,1.0,,2.0,,1.0,,6.0,3.0,1.0,,3.0,1.0,,100.0
24,"Burton, Brett",13,5,4,17,1,1.0,,3.0,1.0,7.0,1.0,2.0,,1.0,,8.0,10.0,2.0,1.0,,3.0,,97.0
4,"Clarke, Matthew",3,4,7,10,,,12.0,,1.0,,2.0,3.0,,3.0,,5.0,5.0,2.0,,1.0,,,43.0
11,"Doughty, Michael",7,2,5,12,,,,1.0,,2.0,3.0,,,,,6.0,5.0,,,3.0,,1.0,49.0
9,"Edwards, Tyson",16,3,14,30,1,,,3.0,1.0,3.0,4.0,1.0,,1.0,,11.0,19.0,,,3.0,,1.0,74.0
36,"Goodwin, Simon",14,1,9,23,1,,,3.0,2.0,5.0,2.0,3.0,1.0,1.0,,11.0,11.0,,,3.0,,,98.0
34,"Hart, Ben",9,2,4,13,,,,4.0,6.0,1.0,,1.0,,,,5.0,8.0,,,5.0,1.0,,100.0
37,"Hentschel, Trent",9,5,4,13,2,1.0,,1.0,,3.0,,1.0,,,,5.0,8.0,2.0,1.0,3.0,1.0,,100.0
18,"Johncock, Graham",3,2,2,5,,,,2.0,,,,4.0,1.0,,,2.0,3.0,,1.0,,,,14.0
39,"Mattner, Martin",6,6,6,12,,,,4.0,3.0,3.0,1.0,4.0,,2.0,,4.0,8.0,,,3.0,2.0,1.0,90.0
16,"McGregor, Ken",16,10,3,19,3,1.0,,1.0,1.0,5.0,1.0,6.0,1.0,1.0,,6.0,13.0,2.0,4.0,,,,100.0
23,"McLeod, Andrew",10,1,7,17,,,,1.0,5.0,5.0,1.0,3.0,,,,3.0,14.0,,,2.0,5.0,,100.0
22,"Perrie, Ian",15,8,5,20,1,2.0,,,,5.0,,3.0,2.0,,,9.0,10.0,1.0,1.0,1.0,,3.0,100.0
32,"Ricciuto, Mark",8,1,14,22,,1.0,,5.0,1.0,6.0,5.0,4.0,1.0,2.0,,15.0,7.0,,,,,1.0,97.0
25,"Rutten, Ben",2,4,3,5,,,1.0,,1.0,,,1.0,,,,1.0,4.0,1.0,,6.0,,,100.0
12,"Shirley, Robert",4,1,5,9,,,,3.0,,1.0,2.0,1.0,,,,2.0,5.0,1.0,,1.0,,,59.0
14,"Skipworth, Hayden",11,4,3,14,,,,3.0,1.0,3.0,4.0,2.0,2.0,,,6.0,8.0,,,1.0,3.0,,66.0
5,"Thompson, Scott",7,5,7,14,,,2.0,4.0,2.0,2.0,3.0,2.0,,,,7.0,9.0,,,1.0,,,55.0
15,"Torney, Jason",9,5,3,12,,,,3.0,4.0,,,1.0,,1.0,,2.0,10.0,,,2.0,,,100.0
17,"Welsh, Scott",9,6,3,12,2,2.0,,2.0,,2.0,,1.0,,,,4.0,7.0,,2.0,,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,82,127,311,11,11.0,31.0,50.0,30.0,57.0,32.0,49.0,8.0,15.0,,130.0,177.0,14.0,10.0,49.0,17.0,7.0,
Opposition,Opposition,204,91,142,346,14,9.0,36.0,52.0,42.0,46.0,39.0,39.0,15.0,8.0,,137.0,201.0,12.0,5.0,59.0,25.0,10.0,
