Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Bentick, Adam",10,5,10,20,,,,11.0,3.0,,3.0,,1.0,,,6.0,14.0,,1.0,,,2.0,78.0
19,"Betts, Eddie",10,2,6,16,2,,,,,6.0,1.0,2.0,1.0,1.0,,7.0,8.0,1.0,,2.0,,1.0,91.0
18,"Bower, Paul",7,8,11,18,,,,2.0,4.0,1.0,,,,,,4.0,14.0,,,3.0,5.0,,100.0
15,"Browne, Steven",7,6,4,11,1,1.0,,6.0,1.0,,,,1.0,,,1.0,10.0,,1.0,,,,66.0
44,"Carrazzo, Andrew",16,6,8,24,,,,3.0,3.0,3.0,1.0,1.0,1.0,,,4.0,19.0,,,1.0,,,98.0
28,"Cloke, Cameron",10,6,4,14,1,,9.0,2.0,1.0,2.0,2.0,,,,,5.0,6.0,1.0,,1.0,,,84.0
25,"Fevola, Brendan",6,4,,6,1,3.0,,,,1.0,,3.0,,1.0,,,6.0,,3.0,1.0,,,100.0
14,"Fisher, Brad",10,5,4,14,1,2.0,,3.0,,1.0,1.0,2.0,,,,5.0,9.0,1.0,,,1.0,,92.0
4,"Gibbs, Bryce",12,5,8,20,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,7.0,13.0,,,4.0,,,97.0
16,"Grigg, Shaun",9,3,9,18,,1.0,,2.0,4.0,1.0,2.0,1.0,3.0,1.0,,8.0,11.0,,,5.0,1.0,,86.0
23,"Hartlett, Adam",4,3,1,5,,1.0,,1.0,,1.0,,,1.0,,,1.0,4.0,,,1.0,,,23.0
40,"Jamison, Michael",8,4,1,9,,,,2.0,3.0,,,1.0,,1.0,,2.0,8.0,,,7.0,,,100.0
5,"Judd, Chris",9,,6,15,2,2.0,,4.0,,5.0,1.0,3.0,2.0,2.0,,9.0,7.0,,,,2.0,1.0,87.0
8,"Kreuzer, Matthew",6,6,9,15,,,8.0,1.0,1.0,,1.0,4.0,,1.0,,5.0,10.0,,,4.0,2.0,,67.0
3,"Murphy, Marc",19,10,5,24,1,,,1.0,2.0,6.0,2.0,2.0,1.0,,,9.0,16.0,,,,5.0,,89.0
36,"Pfeiffer, Darren",3,1,6,9,,,,1.0,,1.0,1.0,3.0,1.0,2.0,,3.0,6.0,,,2.0,,,66.0
2,"Russell, Jordan",11,9,5,16,,1.0,,9.0,,2.0,,5.0,1.0,2.0,,2.0,15.0,,1.0,4.0,,,98.0
29,"Scotland, Heath",11,6,14,25,,1.0,,3.0,2.0,5.0,1.0,1.0,,1.0,,7.0,18.0,,,3.0,5.0,,94.0
6,"Simpson, Kade",13,9,10,23,1,,,3.0,3.0,2.0,3.0,2.0,1.0,1.0,,6.0,17.0,,1.0,2.0,3.0,,86.0
24,"Stevens, Nick",13,10,11,24,1,,,2.0,,7.0,2.0,3.0,1.0,2.0,,8.0,15.0,,,2.0,,2.0,91.0
32,"Thornton, Bret",,,1,1,,,,,,,,,,,,1.0,,,,1.0,,,9.0
30,"Waite, Jarrad",11,7,4,15,,,,5.0,6.0,,,3.0,,2.0,,3.0,12.0,1.0,,10.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,115,137,342,11,15.0,17.0,62.0,34.0,45.0,22.0,38.0,17.0,18.0,,103.0,238.0,4.0,7.0,53.0,24.0,6.0,
Opposition,Opposition,200,91,183,383,16,15.0,55.0,53.0,28.0,53.0,38.0,35.0,18.0,17.0,6.0,123.0,263.0,7.0,11.0,49.0,22.0,9.0,
