Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",14,9,10,24,,,27.0,,2.0,6.0,2.0,1.0,3.0,,,7.0,17.0,2.0,1.0,2.0,,,
2,"Backwell, Brett",7,5,6,13,2,,,,,2.0,1.0,1.0,2.0,2.0,,6.0,7.0,,2.0,,,,
29,"Beaumont, Simon",4,2,5,9,1,,,2.0,,,,3.0,,,,4.0,5.0,,,3.0,,,
21,"Bradley, Craig",19,4,22,41,1,,,2.0,4.0,5.0,8.0,1.0,3.0,,1.0,14.0,27.0,,1.0,4.0,,,
16,"Camporeale, Scott",31,7,14,45,1,3.0,,1.0,5.0,9.0,1.0,3.0,2.0,3.0,3.0,8.0,36.0,,1.0,,1.0,,
25,"Fevola, Brendan",,,,,,,,,,,,,,1.0,,,,,,,,,
31,"Fletcher, Simon",5,2,3,8,,,,,,3.0,,1.0,1.0,,,3.0,5.0,,,1.0,,,
45,"Franchina, Anthony",7,2,8,15,1,,,5.0,1.0,6.0,6.0,2.0,1.0,2.0,,5.0,11.0,,,7.0,,,
17,"Freeborn, Scott",5,3,5,10,,1.0,,4.0,,1.0,2.0,,1.0,2.0,,3.0,9.0,,1.0,4.0,,,
4,"Hamill, Aaron",13,6,9,22,3,2.0,,,,3.0,7.0,5.0,2.0,2.0,,10.0,12.0,2.0,5.0,4.0,,,
9,"Hickmott, Adrian",11,5,13,24,2,1.0,,5.0,,4.0,2.0,1.0,,,,6.0,18.0,,1.0,,,,
37,"Hotton, Trent",6,7,7,13,2,,6.0,3.0,,3.0,1.0,2.0,,,,8.0,6.0,3.0,2.0,2.0,,,
27,"Hulme, Darren",6,3,9,15,,,,,,4.0,3.0,1.0,,1.0,,5.0,11.0,,,,,,
43,"Koutoufides, Anthony",10,4,13,23,,,,3.0,2.0,3.0,2.0,2.0,,1.0,,11.0,12.0,3.0,,1.0,,,
12,"Lappin, Matthew",15,5,10,25,2,1.0,,1.0,,6.0,1.0,5.0,3.0,4.0,,13.0,12.0,,1.0,4.0,1.0,,
22,"Manton, Glenn",4,4,3,7,,,1.0,,1.0,1.0,,2.0,2.0,,,3.0,5.0,,,1.0,,,
5,"McKay, Andrew",11,5,9,20,,,,2.0,2.0,4.0,2.0,2.0,,,,8.0,10.0,,,1.0,,,
15,"Nelson, Ben",8,2,3,11,,,,,4.0,,1.0,2.0,3.0,3.0,,7.0,4.0,,,4.0,,,
7,"Ratten, Brett",18,7,12,30,6,1.0,1.0,3.0,,3.0,3.0,2.0,1.0,,2.0,12.0,18.0,,6.0,3.0,,,
23,"Rice, Dean",15,8,2,17,1,,,1.0,1.0,5.0,1.0,2.0,3.0,1.0,,4.0,16.0,1.0,,,,,
1,"Silvagni, Stephen",14,4,6,20,,,,1.0,3.0,3.0,2.0,4.0,,1.0,,5.0,15.0,1.0,,2.0,,,
8,"Whitnall, Lance",10,8,3,13,4,2.0,4.0,1.0,,2.0,,1.0,,1.0,,3.0,10.0,1.0,6.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,102,172,405,26,13.0,39.0,34.0,25.0,73.0,45.0,43.0,27.0,24.0,6.0,145.0,266.0,13.0,27.0,44.0,2.0,,
Opposition,Opposition,146,49,63,209,12,6.0,28.0,28.0,38.0,42.0,35.0,24.0,24.0,27.0,,108.0,106.0,10.0,9.0,23.0,9.0,,
