Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",29y 55d,154 (72-1-81 47.08%),56 (0.36),←,
14,"Birchall, Grant",22y 199d,104 (57-1-46 55.29%),12 (0.12),←,
30,"Brown, Campbell",26y 352d,156 (73-1-82 47.12%),64 (0.41),←,
9,"Burgoyne, Shaun",27y 298d,170 (106-1-63 62.65%),174 (1.02),13 (9-1-3 73.08%),3 (0.23)
8,"Ellis, Xavier",22y 168d,67 (40-1-26 60.45%),17 (0.25),←,
23,"Franklin, Lance",23y 197d,117 (59-1-57 50.85%),356 (3.04),←,
6,"Gibson, Josh",26y 155d,74 (32-2-40 44.59%),2 (0.03),9 (3-1-5 38.89%),
27,"Gilham, Stephen",25y 347d,83 (51-1-31 62.05%),2 (0.02),82 (51-1-30 62.80%),2 (0.02)
18,"Guerra, Brent",28y 78d,192 (125-1-66 65.36%),95 (0.49),96 (56-1-39 58.85%),12 (0.13)
15,"Hodge, Luke",26y 61d,171 (81-1-89 47.66%),115 (0.67),←,
20,"Hooper, Rhan",22y 218d,53 (27-1-25 51.89%),55 (1.04),5 (4-0-1 80.00%),6 (1.20)
3,"Lewis, Jordan",24y 113d,122 (60-1-61 49.59%),48 (0.39),←,
5,"Mitchell, Sam",27y 307d,171 (85-1-85 50.00%),34 (0.20),←,
29,"Murphy, Tom",24y 149d,67 (32-1-34 48.51%),3 (0.04),←,
7,"Osborne, Michael",28y 17d,133 (62-1-70 46.99%),83 (0.62),←,
48,"Peterson, Carl",23y 43d,15 (9-0-6 60.00%),12 (0.80),←,
34,"Renouf, Brent",22y 104d,42 (23-1-18 55.95%),5 (0.12),←,
2,"Roughead, Jarryd",23y 204d,122 (64-1-57 52.87%),228 (1.87),←,
12,"Sewell, Brad",26y 194d,120 (59-1-60 49.58%),17 (0.14),←,
42,"Skipper, Wayde",27y 167d,57 (26-3-28 48.25%),20 (0.35),12 (9-1-2 79.17%),1 (0.08)
39,"Stratton, Ben",21y 167d,18 (9-1-8 52.78%),1 (0.06),←,
37,"Whitecross, Brendan",20y 202d,26 (12-1-13 48.08%),6 (0.23),←,
Totals,Totals,25y 23d,2234 (1164-24-1046 52.10%),1405 (0.63),,
C,"Clarkson, Alastair",42y 110d,135 (67-1-67 50.00%),,←,
