North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",25y 112d,53 (28-0-25 52.83%),19 (0.36),43 (21-0-22 48.84%),15 (0.35)
18,"Atley, Shaun",26y 254d,186 (94-0-92 50.54%),43 (0.23),←,
50,"Brown, Ben",26y 186d,109 (57-0-52 52.29%),240 (2.20),←,
10,"Cunnington, Ben",27y 329d,197 (101-0-96 51.27%),83 (0.42),←,
9,"Davies-Uniacke, Luke",19y 351d,14 (4-0-10 28.57%),3 (0.21),←,
14,"Dumont, Trent",23y 329d,70 (26-0-44 37.14%),22 (0.31),←,
22,"Goldstein, Todd",30y 328d,222 (112-1-109 50.68%),117 (0.53),←,
4,"Higgins, Shaun",31y 82d,212 (100-1-111 47.41%),214 (1.01),83 (42-0-41 50.60%),86 (1.04)
20,"Larkey, Nick",20y 353d,7 (2-0-5 28.57%),8 (1.14),←,
34,"Macmillan, Jamie",27y 244d,149 (76-0-73 51.01%),45 (0.30),←,
11,"McDonald, Luke",24y 105d,103 (53-0-50 51.46%),15 (0.15),←,
17,"Pittard, Jasper",28y 54d,136 (69-0-67 50.74%),12 (0.09),10 (3-0-7 30.00%),1 (0.10)
13,"Polec, Jared",26y 225d,116 (62-0-54 53.45%),63 (0.54),10 (3-0-7 30.00%),8 (0.80)
12,"Simpkin, Jy",21y 81d,44 (18-0-26 40.91%),24 (0.55),←,
25,"Tarrant, Robbie",30y 30d,136 (65-0-71 47.79%),44 (0.32),←,
26,"Thomas, Tarryn",19y 61d,8 (3-0-5 37.50%),5 (0.63),←,
16,"Thompson, Scott",33y 16d,230 (111-2-117 48.70%),7 (0.03),←,
28,"Turner, Kayne",23y 145d,68 (34-0-34 50.00%),47 (0.69),←,
2,"Williams, Marley",25y 307d,108 (54-0-54 50.00%),10 (0.09),40 (18-0-22 45.00%),4 (0.10)
32,"Wood, Mason",25y 254d,47 (23-0-24 48.94%),59 (1.26),←,
7,"Ziebell, Jack",28y 86d,198 (95-0-103 47.98%),148 (0.75),←,
44,"Zurhaar, Cameron",21y 3d,16 (6-0-10 37.50%),16 (1.00),←,
Totals,Totals,25y 295d,2429 (1193-4-1232 49.11%),1244 (0.51),,
C,"Scott, Brad",43y 22d,211 (106-0-105 50.24%),,←,
