Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",20y 111d,38 (8-0-30 21.05%),7 (0.18),←,
43,"Barrett, Jake",21y 144d,3 (1-0-2 33.33%),,2 (1-0-1 50.00%),
4,"Bastinac, Ryan",25y 283d,145 (71-0-74 48.97%),75 (0.52),24 (4-0-20 16.67%),9 (0.38)
9,"Beams, Dayne",27y 48d,130 (79-2-49 61.54%),131 (1.01),20 (3-0-17 15.00%),13 (0.65)
7,"Bell, Tom",25y 292d,67 (20-1-46 30.60%),52 (0.78),16 (2-0-14 12.50%),16 (1.00)
8,"Bewick, Rohan",27y 173d,94 (30-0-64 31.91%),65 (0.69),←,
33,"Close, Michael",22y 245d,19 (6-0-13 31.58%),19 (1.00),←,
26,"Cutler, Tom",22y 40d,35 (9-0-26 25.71%),12 (0.34),←,
45,"Frost, Jack",25y 35d,55 (25-0-30 45.45%),,1 (0-0-1 0.00%),
27,"Gardiner, Darcy",21y 191d,45 (12-0-33 26.67%),3 (0.07),←,
2,"Harwood, Ryan",25y 237d,74 (25-0-49 33.78%),6 (0.08),←,
30,"Hipwood, Eric",19y 200d,12 (3-0-9 25.00%),15 (1.25),←,
35,"Lester, Ryan",24y 218d,82 (26-0-56 31.71%),33 (0.40),←,
12,"Martin, Stefan",30y 135d,116 (28-1-87 24.57%),38 (0.33),59 (14-0-45 23.73%),15 (0.25)
32,"Mayes, Sam",22y 316d,76 (23-0-53 30.26%),26 (0.34),←,
25,"McStay, Daniel",21y 281d,43 (9-0-34 20.93%),30 (0.70),←,
10,"Rich, Daniel",26y 298d,145 (48-1-96 33.45%),95 (0.66),←,
18,"Robertson, Nick",21y 302d,28 (4-0-24 14.29%),6 (0.21),←,
5,"Robinson, Mitch",27y 298d,144 (59-1-84 41.32%),74 (0.51),44 (8-0-36 18.18%),16 (0.36)
38,"Rockliff, Tom",27y 38d,136 (42-0-94 30.88%),71 (0.52),←,
28,"Taylor, Lewis",22y 43d,65 (14-0-51 21.54%),49 (0.75),←,
15,"Zorko, Dayne",28y 51d,103 (33-0-70 32.04%),104 (1.01),←,
Totals,Totals,24y 164d,1655 (575-6-1074 34.74%),911 (0.55),,
C,"Fagan, Chris",55y 282d,2 (1-0-1 50.00%),,←,
