Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",6,5,4,10,,,,,2.0,,,2.0,,1.0,,2.0,8.0,,,3.0,,,91.0
35,"Broad, Nathan",3,,1,4,,,1.0,1.0,,1.0,,2.0,,,,1.0,4.0,,,3.0,,,80.0
22,"Caddy, Josh",6,2,6,12,1,,,1.0,1.0,1.0,,2.0,,,,5.0,7.0,,,,,,96.0
11,"Castagna, Jason",10,6,7,17,2,2.0,,2.0,,3.0,,3.0,,1.0,,7.0,10.0,,,1.0,,,78.0
30,"Conca, Reece",12,5,6,18,,,,3.0,1.0,3.0,,4.0,,,,5.0,12.0,,1.0,1.0,1.0,1.0,77.0
9,"Cotchin, Trent",7,1,10,17,,,,3.0,1.0,1.0,1.0,3.0,,,,9.0,7.0,,,,,,74.0
10,"Edwards, Shane",6,1,10,16,,,,2.0,2.0,2.0,1.0,4.0,2.0,2.0,,7.0,9.0,,,2.0,,1.0,87.0
5,"Ellis, Brandon",8,4,13,21,,,,2.0,1.0,2.0,,3.0,,,,6.0,15.0,,,1.0,,,71.0
34,"Graham, Jack",12,4,8,20,3,,,8.0,,3.0,1.0,4.0,1.0,1.0,,6.0,16.0,,1.0,,3.0,,79.0
6,"Grigg, Shaun",8,6,11,19,,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,,5.0,14.0,,1.0,1.0,,,80.0
2,"Grimes, Dylan",4,4,7,11,,,,3.0,2.0,,,1.0,,,,7.0,4.0,1.0,,6.0,,,87.0
28,"Higgins, Jack",7,,11,18,,,,5.0,,5.0,1.0,3.0,2.0,2.0,,9.0,11.0,,,5.0,,2.0,71.0
14,"Houli, Bachar",13,6,8,21,,,,,4.0,4.0,,2.0,,1.0,,2.0,18.0,,,3.0,1.0,1.0,73.0
4,"Martin, Dustin",25,4,8,33,1,,,4.0,,12.0,9.0,9.0,2.0,4.0,2.0,13.0,20.0,1.0,,,,4.0,86.0
33,"McIntosh, Kamdyn",12,2,5,17,1,,,3.0,3.0,4.0,2.0,5.0,1.0,2.0,,7.0,11.0,,1.0,3.0,,1.0,74.0
25,"Nankervis, Toby",11,7,10,21,1,,25.0,2.0,2.0,1.0,2.0,2.0,,2.0,,11.0,10.0,1.0,1.0,4.0,,,78.0
3,"Prestia, Dion",14,6,14,28,,,,,2.0,7.0,6.0,4.0,,1.0,,11.0,18.0,,,,,,75.0
18,"Rance, Alex",5,4,7,12,,,,1.0,3.0,1.0,,,,,,3.0,7.0,,,8.0,,,100.0
8,"Riewoldt, Jack",11,7,3,14,5,2.0,1.0,1.0,,,,3.0,1.0,2.0,1.0,6.0,7.0,3.0,7.0,1.0,,1.0,100.0
17,"Rioli, Daniel",3,3,7,10,1,1.0,,2.0,,1.0,,,,,,,10.0,,,,,2.0,75.0
15,"Short, Jayden",9,2,4,13,,1.0,,,1.0,2.0,1.0,,,,,6.0,8.0,,,4.0,1.0,,78.0
1,"Vlastuin, Nick",8,6,4,12,,,,4.0,4.0,2.0,,2.0,,,,4.0,6.0,1.0,,3.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,85,164,364,15,8.0,28.0,48.0,30.0,59.0,25.0,60.0,10.0,20.0,3.0,132.0,232.0,7.0,12.0,49.0,6.0,13.0,
Opposition,Opposition,233,131,180,413,14,11.0,20.0,56.0,42.0,47.0,30.0,46.0,20.0,10.0,3.0,133.0,280.0,18.0,15.0,42.0,4.0,11.0,
