Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",18y 104d,5 (4-0-1 80.00%),2 (0.40),←,
3,"Bizzell, Clint",25y 302d,80 (36-1-43 45.63%),72 (0.90),5 (4-0-1 80.00%),
20,"Broadbridge, Troy",21y 203d,16 (8-0-8 50.00%),2 (0.13),←,
25,"Brown, Nathan",25y 255d,36 (18-0-18 50.00%),8 (0.22),←,
32,"Bruce, Cameron",22y 208d,46 (26-0-20 56.52%),58 (1.26),←,
4,"Ellis, Craig",26y 326d,109 (58-1-50 53.67%),7 (0.06),2 (2-0-0 100.00%),1 (0.50)
15,"Funcke, Ross",24y 161d,34 (17-0-17 50.00%),3 (0.09),7 (5-0-2 71.43%),2 (0.29)
18,"Green, Brad",21y 44d,46 (27-0-19 58.70%),76 (1.65),←,
11,"Jolly, Darren",20y 171d,6 (5-0-1 83.33%),,←,
36,"Leoncelli, Andrew",27y 283d,111 (52-0-59 46.85%),50 (0.45),←,
23,"McDonald, James",25y 203d,78 (40-0-38 51.28%),30 (0.38),←,
9,"Neitz, David",27y 94d,185 (86-0-99 46.49%),298 (1.61),←,
8,"Nicholson, Alistair",24y 53d,57 (31-0-26 54.39%),1 (0.02),←,
7,"Powell, Stephen",25y 231d,60 (39-1-20 65.83%),59 (0.98),30 (20-0-10 66.67%),38 (1.27)
5,"Schwarz, David",29y 276d,165 (77-1-87 46.97%),236 (1.43),←,
19,"Vardy, Peter",26y 90d,100 (51-0-49 51.00%),156 (1.56),4 (3-0-1 75.00%),6 (1.50)
31,"Wheatley, Paul",21y 14d,33 (19-0-14 57.58%),12 (0.36),←,
45,"Whelan, Matthew",22y 164d,30 (17-0-13 56.67%),2 (0.07),←,
34,"White, Jeff",25y 66d,126 (62-0-64 49.21%),61 (0.48),94 (49-0-45 52.13%),43 (0.46)
26,"Williams, Luke",22y 118d,16 (10-0-6 62.50%),4 (0.25),←,
22,"Woewodin, Shane",25y 288d,119 (55-0-64 46.22%),52 (0.44),←,
13,"Yze, Adem",24y 217d,146 (66-0-80 45.21%),108 (0.74),←,
Totals,Totals,24y 110d,1604 (804-4-796 50.12%),1297 (0.81),,
C,"Daniher, Neale",41y 70d,99 (52-0-47 52.53%),,←,
