Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",34y 312d,322 (170-2-150 53.11%),404 (1.25),212 (135-2-75 64.15%),280 (1.32)
30,"Atkins, Tom",23y 185d,1 (1-0-0 100.00%),,←,
46,"Blicavs, Mark",27y 359d,134 (88-2-44 66.42%),36 (0.27),←,
6,"Clark, Jordan",18y 157d,1 (1-0-0 100.00%),,←,
18,"Constable, Charlie",19y 308d,1 (1-0-0 100.00%),1 (1.00),←,
40,"Dahlhaus, Luke",26y 213d,155 (71-0-84 45.81%),111 (0.72),1 (1-0-0 100.00%),1 (1.00)
35,"Dangerfield, Patrick",28y 351d,225 (128-1-96 57.11%),257 (1.14),71 (47-1-23 66.90%),94 (1.32)
22,"Duncan, Mitch",27y 285d,181 (130-1-50 72.10%),127 (0.70),←,
26,"Hawkins, Tom",30y 244d,233 (167-2-64 72.10%),500 (2.15),←,
38,"Henry, Jack",20y 205d,23 (13-0-10 56.52%),8 (0.35),←,
11,"Kelly, Tim",24y 239d,24 (14-0-10 58.33%),24 (1.00),←,
8,"Kolodjashnij, Jake",23y 225d,71 (45-2-24 64.79%),,←,
27,"Menegola, Sam",27y 15d,54 (34-1-19 63.89%),45 (0.83),←,
32,"Miers, Gryan",19y 357d,1 (1-0-0 100.00%),,←,
42,"OConnor, Mark",22y 64d,8 (4-0-4 50.00%),,←,
3,"Parfitt, Brandan",20y 329d,35 (23-0-12 65.71%),22 (0.63),←,
17,"Ratugolea, Esava",20y 241d,9 (7-0-2 77.78%),7 (0.78),←,
23,"Rohan, Gary",27y 288d,107 (71-1-35 66.82%),96 (0.90),1 (1-0-0 100.00%),
14,"Selwood, Joel",30y 300d,273 (202-1-70 74.18%),153 (0.56),←,
1,"Stanley, Rhys",28y 111d,116 (58-1-57 50.43%),77 (0.66),58 (37-1-20 64.66%),37 (0.64)
44,"Stewart, Tom",26y 7d,44 (28-0-16 63.64%),3 (0.07),←,
7,"Taylor, Harry",32y 283d,238 (175-2-61 73.95%),71 (0.30),←,
Totals,Totals,25y 231d,2256 (1432-16-808 63.48%),1942 (0.86),,
C,"Scott, Chris",42y 323d,191 (132-2-57 69.63%),,←,
