North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",10,3.0,13,23,,1.0,,1.0,2.0,3.0,3.0,3.0,,,,9,14,,,,,2.0,78.0
4,"Anthony, Liam",12,6.0,12,24,,1.0,,2.0,4.0,2.0,1.0,5.0,,2.0,,4,21,,,2.0,1.0,,70.0
18,"Atley, Shaun",12,5.0,8,20,,,,,4.0,1.0,,2.0,1.0,1.0,,2,17,,,4.0,,,90.0
3,"Bastinac, Ryan",9,1.0,9,18,,,,1.0,1.0,2.0,6.0,5.0,1.0,3.0,,8,10,,,,,1.0,82.0
10,"Cunnington, Ben",12,6.0,3,15,3.0,,,5.0,2.0,1.0,4.0,,,,,7,8,3.0,2.0,1.0,,,67.0
15,"Delaney, Luke",6,4.0,2,8,,,,3.0,2.0,,,1.0,1.0,,,5,3,1.0,,12.0,,,96.0
27,"Edwards, Aaron",7,3.0,2,9,1.0,,,3.0,,2.0,,1.0,2.0,,,4,5,1.0,,,,1.0,88.0
11,"Firrito, Michael",12,4.0,9,21,,,,3.0,5.0,1.0,,10.0,1.0,4.0,,12,6,3.0,,4.0,2.0,,99.0
23,"Harper, Kieran",5,3.0,4,9,1.0,,,4.0,,3.0,,2.0,1.0,2.0,,3,6,1.0,,,,,75.0
29,"Harvey, Brent",9,2.0,12,21,2.0,,,,,2.0,1.0,2.0,,1.0,,6,15,1.0,,,2.0,1.0,86.0
34,"Macmillan, Jamie",7,3.0,5,12,2.0,,,4.0,,3.0,1.0,1.0,,1.0,,5,7,,,,,,92.0
1,"McIntosh, Hamish",12,4.0,8,20,,,31.0,3.0,2.0,1.0,3.0,5.0,1.0,4.0,,13,6,4.0,,,,,83.0
41 ↑,"Mullett, Aaron",4,,2,6,,,,,2.0,,,1.0,,1.0,,4,2,,,,1.0,,24.0
39,"Pedersen, Cameron",8,4.0,3,11,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,4,8,2.0,2.0,1.0,,,86.0
20,"Petrie, Drew",7,5.0,4,11,1.0,,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,,8,4,3.0,1.0,2.0,,1.0,100.0
9,"Swallow, Andrew",14,6.0,15,29,,1.0,,9.0,2.0,3.0,8.0,4.0,2.0,1.0,1.0,11,18,,,1.0,,1.0,72.0
25 ↓,"Tarrant, Robbie",5,3.0,3,8,,,,,,2.0,,,1.0,,,4,5,,,1.0,,,75.0
12,"Thomas, Lindsay",8,2.0,12,20,1.0,,,2.0,,,,5.0,,2.0,,8,11,,,1.0,,,84.0
16,"Thompson, Scott",9,10.0,11,20,,1.0,,3.0,3.0,,,2.0,,1.0,,8,12,1.0,,4.0,2.0,,100.0
8,"Wells, Daniel",13,4.0,6,19,1.0,,,5.0,2.0,5.0,3.0,1.0,1.0,1.0,,6,13,,,2.0,3.0,,87.0
19,"Wright, Sam",14,7.0,2,16,1.0,,,5.0,2.0,3.0,,2.0,,1.0,,3,12,,,5.0,,1.0,88.0
7,"Ziebell, Jack",15,2.0,7,22,1.0,,,4.0,1.0,6.0,4.0,2.0,1.0,1.0,,14,7,,,,,1.0,77.0
Totals,Totals,210,87.0,152,362,15.0,5.0,36.0,62.0,37.0,43.0,36.0,59.0,15.0,29.0,1.0,148,210,20.0,5.0,40.0,11.0,9.0,
Opposition,Opposition,223,95.0,129,352,17.0,18.0,40.0,46.0,23.0,60.0,49.0,42.0,29.0,15.0,5.0,149,204,13.0,13.0,41.0,16.0,10.0,
