Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",8,7,1,9,,,,1.0,7.0,,,,,,,1.0,8.0,1.0,,7.0,1.0,,100.0
20,"Brogan, Dean",7,6,5,12,,,10.0,2.0,,,3.0,1.0,3.0,1.0,,7.0,5.0,2.0,,1.0,,,94.0
7,"Burgoyne, Peter",20,2,5,25,,,,3.0,1.0,6.0,4.0,3.0,3.0,1.0,1.0,11.0,16.0,,,,6.0,1.0,100.0
8,"Burgoyne, Shaun",5,3,1,6,,,,3.0,1.0,2.0,,,,,,1.0,4.0,,,3.0,1.0,1.0,100.0
9,"Carr, Josh",12,7,14,26,,1.0,1.0,6.0,4.0,1.0,4.0,5.0,,1.0,,8.0,17.0,,,4.0,1.0,,100.0
25,"Cassisi, Domenic",2,1,,2,1,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,48.0
26,"Cochrane, Stuart",6,4,4,10,,,,1.0,,1.0,1.0,1.0,,,,3.0,7.0,,,,,,35.0
35,"Cornes, Chad",18,8,6,24,,,,6.0,8.0,2.0,,2.0,,2.0,2.0,7.0,12.0,,,2.0,,,100.0
18,"Cornes, Kane",9,5,7,16,,,,2.0,,1.0,1.0,1.0,2.0,1.0,,4.0,12.0,1.0,,,,,100.0
17,"Dew, Stuart",7,3,3,10,,1.0,,2.0,,7.0,1.0,,,,,5.0,5.0,,,1.0,2.0,1.0,48.0
11,"Hardwick, Damien",6,1,2,8,,,1.0,2.0,3.0,,5.0,2.0,1.0,,,5.0,2.0,,,,,,36.0
38,"James, Roger",7,3,12,19,1,,,2.0,,1.0,6.0,2.0,3.0,1.0,,10.0,10.0,,,1.0,,,88.0
5,"Lade, Brendon",11,4,2,13,1,,13.0,5.0,,4.0,5.0,3.0,2.0,1.0,,6.0,8.0,,1.0,3.0,,,98.0
22,"Mahoney, Josh",6,3,4,10,,3.0,,1.0,,3.0,,1.0,,,,3.0,6.0,1.0,2.0,1.0,,,68.0
3,"Montgomery, Brett",7,6,5,12,,,1.0,1.0,,2.0,,1.0,,1.0,,2.0,9.0,,,3.0,3.0,,79.0
15,"Pickett, Byron",8,6,4,12,1,2.0,,6.0,,2.0,1.0,1.0,1.0,,,4.0,10.0,1.0,2.0,1.0,3.0,1.0,96.0
6,"Schofield, Jarrad",3,1,4,7,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,5.0,,,,,,52.0
28,"Thurstans, Toby",6,3,1,7,2,1.0,3.0,3.0,,1.0,,6.0,1.0,4.0,,4.0,3.0,1.0,3.0,2.0,,,98.0
16,"Tredrea, Warren",17,11,4,21,4,2.0,,2.0,,5.0,,1.0,1.0,,3.0,11.0,10.0,4.0,6.0,,1.0,2.0,96.0
2,"Wakelin, Darryl",4,2,1,5,,,,,1.0,,,1.0,,,,1.0,4.0,,,4.0,,,100.0
4,"Wanganeen, Gavin",5,,5,10,2,,,,,1.0,,1.0,,,,4.0,6.0,,,,2.0,,97.0
21,"Wilson, Michael",9,4,2,11,,1.0,,3.0,3.0,2.0,1.0,,1.0,,,3.0,7.0,,,2.0,2.0,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,90,92,275,12,13.0,29.0,54.0,29.0,42.0,33.0,34.0,18.0,15.0,6.0,102.0,167.0,11.0,14.0,35.0,22.0,6.0,
Opposition,Opposition,156,66,71,227,9,6.0,33.0,50.0,33.0,36.0,30.0,46.0,15.0,18.0,,104.0,118.0,7.0,8.0,43.0,13.0,5.0,
