Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",16,6,4,20,,,,,1.0,6.0,,1.0,1.0,,,4.0,17.0,,,1.0,2.0,,
18,"Bartlett, Trent",3,4,2,5,1,,,,,1.0,,,,,,3.0,2.0,2.0,1.0,1.0,,,
17,"Brown, Nathan",20,12,9,29,4,4.0,,2.0,,6.0,1.0,4.0,,2.0,3.0,9.0,21.0,2.0,3.0,,4.0,,
19,"Contessa, Adam",,,6,6,,,,2.0,,,3.0,,,,,3.0,3.0,,,1.0,,,
26,"Cox, Simon",14,12,5,19,1,1.0,,2.0,,10.0,1.0,,,,,3.0,16.0,1.0,,,2.0,,
14,"Darcy, Luke",14,8,8,22,,,16.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,12.0,10.0,1.0,,,1.0,,
12,"Dooley, Paul",2,2,,2,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,4.0,,,
10,"Eagleton, Nathan",8,6,7,15,,,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,2.0,12.0,,1.0,,,,
32,"Ellis, Craig",10,7,6,16,,,,4.0,1.0,2.0,2.0,1.0,2.0,,,9.0,7.0,1.0,,3.0,,,
4,"Garlick, Simon",10,1,6,16,,,,3.0,1.0,4.0,3.0,3.0,,1.0,,5.0,11.0,,,2.0,,,
3,"Grant, Chris",15,6,6,21,1,1.0,1.0,1.0,4.0,2.0,4.0,1.0,,,,8.0,13.0,,2.0,2.0,1.0,,
8,"Hahn, Mitch",10,6,2,12,,,,1.0,5.0,,,1.0,,1.0,,5.0,7.0,1.0,,,,,
22,"Harrison, Ben",17,9,5,22,1,,,1.0,2.0,7.0,1.0,1.0,,1.0,,3.0,18.0,1.0,,1.0,1.0,,
9,"Hudson, Paul",5,4,2,7,1,1.0,,,,1.0,,,,,,2.0,5.0,,1.0,,1.0,,
25,"Hunter, Kingsley",7,5,3,10,1,,,1.0,2.0,,,,1.0,,,4.0,6.0,2.0,1.0,,,,
6,"Johnson, Brad",19,14,8,27,2,5.0,,1.0,3.0,4.0,3.0,1.0,,,,12.0,13.0,5.0,9.0,,1.0,,
35,"Kretiuk, Steven",7,3,4,11,,,,2.0,2.0,,1.0,,1.0,,,6.0,5.0,1.0,,1.0,,,
23,"McMahon, Jordan",2,,,2,,,,,,,,,,,,1.0,1.0,,,,,,
27,"Penny, Luke",13,3,2,15,,,,4.0,6.0,1.0,,,2.0,1.0,,8.0,5.0,,,,,,
30,"Robbins, Matthew",16,6,5,21,,,,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,7.0,14.0,,,4.0,,,
5,"Smith, Rohan",12,10,4,16,2,3.0,,2.0,,4.0,1.0,3.0,,,,3.0,13.0,1.0,5.0,1.0,,,
7,"West, Scott",15,7,16,31,1,,,4.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,14.0,17.0,,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,131,110,345,15,17.0,18.0,35.0,32.0,57.0,30.0,25.0,13.0,10.0,6.0,124.0,217.0,19.0,24.0,21.0,13.0,,
Opposition,Opposition,192,92,104,296,12,5.0,24.0,36.0,36.0,50.0,32.0,27.0,10.0,13.0,,92.0,197.0,3.0,6.0,18.0,9.0,,
