Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Black, Heath",26y 50d,139 (47-0-92 33.81%),64 (0.46),85 (25-0-60 29.41%),45 (0.53)
2,"Carr, Josh",25y 79d,121 (84-1-36 69.83%),65 (0.54),16 (7-0-9 43.75%),5 (0.31)
10,"Cook, Troy",28y 339d,163 (73-0-90 44.79%),62 (0.38),120 (49-0-71 40.83%),51 (0.43)
15,"Crowley, Ryan",21y 134d,6 (3-0-3 50.00%),8 (1.33),←,
25,"Dodd, Steven",22y 27d,12 (4-0-8 33.33%),,←,
14,"Grover, Antoni",25y 128d,88 (37-0-51 42.05%),13 (0.15),←,
4,"Hasleby, Paul",24y 35d,124 (50-0-74 40.32%),82 (0.66),←,
11,"Headland, Des",24y 177d,105 (68-0-37 64.76%),101 (0.96),53 (28-0-25 52.83%),49 (0.92)
37,"Johnson, Michael",20y 270d,10 (5-0-5 50.00%),1 (0.10),←,
20,"Longmuir, Justin",24y 177d,115 (45-0-70 39.13%),145 (1.26),←,
18,"McPharlin, Luke",23y 228d,64 (34-0-30 53.13%),34 (0.53),52 (26-0-26 50.00%),31 (0.60)
34,"Medhurst, Paul",23y 218d,81 (40-0-41 49.38%),149 (1.84),←,
16,"Mundy, David",19y 362d,11 (5-0-6 45.45%),,←,
28,"Murphy, Ryan",20y 54d,12 (6-0-6 50.00%),9 (0.75),←,
23,"Parker, Shane",32y 149d,200 (73-0-127 36.50%),10 (0.05),←,
29,"Pavlich, Matthew",23y 198d,122 (49-0-73 40.16%),150 (1.23),←,
7,"Peake, Brett",22y 12d,4 (2-0-2 50.00%),3 (0.75),←,
31,"Sandilands, Aaron",22y 223d,51 (28-0-23 54.90%),11 (0.22),←,
3,"Schammer, Byron",20y 26d,47 (26-0-21 55.32%),16 (0.34),←,
17,"Schofield, Jarrad",30y 168d,202 (127-1-74 63.12%),127 (0.63),8 (3-0-5 37.50%),2 (0.25)
13,"Smith, Dylan",22y 364d,21 (10-0-11 47.62%),4 (0.19),10 (5-0-5 50.00%),3 (0.30)
22,"Thornton, Scott",22y 309d,31 (15-0-16 48.39%),,←,
Totals,Totals,23y 352d,1729 (831-2-896 48.06%),1054 (0.61),,
C,"Connolly, Chris",42y 114d,84 (42-0-42 50.00%),,83 (41-0-42 49.40%),
