Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",31y 174d,287 (173-6-108 61.32%),366 (1.28),39 (22-2-15 58.97%),59 (1.51)
5,"Boyd, Matthew",25y 355d,110 (52-2-56 48.18%),33 (0.30),←,
33,"Callan, Tim",24y 223d,25 (16-1-8 66.00%),4 (0.16),10 (6-1-3 65.00%),1 (0.10)
17,"Cooney, Adam",22y 321d,107 (52-2-53 49.53%),110 (1.03),←,
4,"Cross, Daniel",25y 139d,105 (49-3-53 48.10%),19 (0.18),←,
10,"Eagleton, Nathan",29y 280d,231 (106-5-120 46.97%),194 (0.84),175 (80-3-92 46.57%),149 (0.85)
13,"Giansiracusa, Daniel",26y 158d,145 (62-4-79 44.14%),148 (1.02),←,
9,"Gilbee, Lindsay",27y 39d,136 (65-2-69 48.53%),76 (0.56),←,
16,"Griffen, Ryan",22y 20d,70 (41-1-28 59.29%),31 (0.44),←,
8,"Hahn, Mitch",27y 98d,132 (60-2-70 46.21%),104 (0.79),←,
40,"Harbrow, Jarrod",20y 29d,20 (11-1-8 57.50%),15 (0.75),←,
25,"Hargrave, Ryan",27y 21d,136 (61-4-71 46.32%),34 (0.25),←,
20,"Hill, Josh",19y 210d,14 (10-1-3 75.00%),12 (0.86),←,
15,"Hudson, Ben",29y 174d,74 (46-1-27 62.84%),8 (0.11),19 (14-1-4 76.32%),2 (0.11)
6,"Johnson, Brad",32y 29d,319 (151-7-161 48.43%),505 (1.58),←,
36,"Lake, Brian",26y 171d,117 (52-2-63 45.30%),12 (0.10),←,
27,"Minson, Will",23y 127d,61 (36-1-24 59.84%),29 (0.48),←,
38,"Morris, Dale",25y 231d,82 (47-2-33 58.54%),1 (0.01),←,
2,"Murphy, Robert",26y 68d,146 (61-4-81 43.15%),123 (0.84),←,
1,"Ray, Farren",22y 146d,74 (35-1-38 47.97%),32 (0.43),←,
14,"Ward, Callan",18y 128d,5 (3-0-2 60.00%),2 (0.40),←,
28,"Welsh, Scott",29y 253d,184 (109-1-74 59.51%),338 (1.84),19 (13-1-5 71.05%),38 (2.00)
Totals,Totals,25y 221d,2580 (1298-53-1229 50.31%),2196 (0.85),,
C,"Eade, Rodney",50y 134d,240 (129-4-107 54.58%),,88 (48-2-38 55.68%),
