Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
20,"Berbakov, Peter",24y 234d,29 (15-1-13 53.45%),10 (0.34),←,
8,"Bewick, Darren",30y 235d,175 (106-1-68 60.86%),272 (1.55),←,
32,"Blumfield, Justin",20y 140d,27 (14-0-13 51.85%),8 (0.30),←,
23,"Bolton, Mark",19y 10d,3 (2-0-1 66.67%),1 (0.33),←,
28,"Bomford, Andrew",23y 268d,5 (3-0-2 60.00%),3 (0.60),←,
14,"Calthorpe, David",24y 239d,74 (42-2-30 58.11%),45 (0.61),←,
33,"Caracella, Blake",21y 29d,19 (9-0-10 47.37%),29 (1.53),←,
9,"Cockatoo-Collins, Che",23y 39d,73 (42-3-28 59.59%),100 (1.37),←,
38,"Denham, Sean",28y 349d,162 (90-4-68 56.79%),63 (0.39),118 (66-4-48 57.63%),42 (0.36)
36,"Eastaugh, Simon",24y 305d,1 (1-0-0 100.00%),,←,
31,"Fletcher, Dustin",22y 341d,94 (57-3-34 62.23%),32 (0.34),←,
30,"Fraser, Mark",27y 68d,72 (38-2-32 54.17%),35 (0.49),27 (12-2-13 48.15%),12 (0.44)
11,"Hardwick, Damien",25y 238d,68 (38-1-29 56.62%),12 (0.18),←,
26,"Heffernan, Chris",19y 74d,6 (4-0-2 66.67%),1 (0.17),←,
18,"Lloyd, Matthew",19y 362d,39 (18-1-20 47.44%),98 (2.51),←,
25,"Lucas, Scott",20y 104d,39 (20-0-19 51.28%),39 (1.00),←,
2,"Mercuri, Mark",24y 51d,93 (57-3-33 62.90%),133 (1.43),←,
29,"Moorcroft, Gary",21y 362d,15 (8-0-7 53.33%),13 (0.87),←,
10,"ODonnell, Gary",32y 336d,229 (137-4-88 60.70%),88 (0.38),←,
47,"Olarenshaw, Ricky",25y 71d,62 (34-1-27 55.65%),12 (0.19),←,
19,"Somerville, Peter",29y 279d,137 (82-3-52 60.95%),87 (0.64),←,
6,"Wellman, Sean",23y 205d,68 (29-2-37 44.12%),11 (0.16),34 (16-1-17 48.53%),2 (0.06)
Totals,Totals,24y 98d,1490 (846-31-613 56.78%),1092 (0.73),,
C,"Sheedy, Kevin",50y 110d,403 (253-5-145 63.40%),,←,
