Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",13,2,5,18,,,,3.0,2.0,4.0,2.0,2.0,,,,7.0,11.0,2.0,,3.0,,1.0,93.0
35,"Chapman, Paul",13,7,15,28,,3.0,,1.0,1.0,5.0,1.0,2.0,1.0,1.0,,7.0,21.0,,1.0,1.0,,,85.0
11,"Corey, Joel",13,4,15,28,,,4.0,4.0,2.0,3.0,6.0,7.0,1.0,2.0,,15.0,13.0,,,1.0,,2.0,83.0
18 ↑,"Cowan, Josh",5,5,4,9,1,1.0,,2.0,,2.0,,,,,,1.0,8.0,,1.0,1.0,,2.0,27.0
26 ↓,"Hawkins, Tom",4,3,4,8,1,,5.0,1.0,,3.0,,3.0,,3.0,,3.0,5.0,,1.0,3.0,,,55.0
8,"Hunt, Josh",12,7,6,18,1,,,1.0,5.0,2.0,,2.0,,,,3.0,14.0,1.0,,5.0,,,92.0
19,"Hunt, Taylor",12,3,5,17,,1.0,,2.0,2.0,7.0,1.0,1.0,,,,5.0,11.0,,,2.0,1.0,2.0,81.0
20,"Johnson, Steve",21,12,8,29,7,3.0,,2.0,1.0,3.0,1.0,,3.0,,3.0,9.0,20.0,1.0,6.0,2.0,,,86.0
9,"Kelly, James",15,4,15,30,,,,11.0,3.0,7.0,1.0,2.0,,1.0,2.0,10.0,20.0,1.0,2.0,,1.0,,88.0
45,"Ling, Cameron",13,6,14,27,1,,,5.0,,3.0,10.0,,,,,13.0,15.0,1.0,1.0,3.0,,2.0,89.0
13,"Lonergan, Tom",6,5,6,12,,,,3.0,2.0,,,3.0,,3.0,,4.0,8.0,,,5.0,,,95.0
4,"Mackie, Andrew",13,5,9,22,,,,2.0,1.0,4.0,,3.0,1.0,1.0,,8.0,16.0,1.0,,3.0,,,95.0
10,"Menzel, Daniel",13,8,2,15,1,,,2.0,3.0,3.0,,,,,,1.0,14.0,,,3.0,,,85.0
39,"Milburn, Darren",14,8,7,21,,,,2.0,2.0,1.0,,6.0,,3.0,,9.0,12.0,2.0,,5.0,,,95.0
21,"Mooney, Cameron",9,6,6,15,,,6.0,3.0,,1.0,,1.0,,,,2.0,13.0,,,2.0,,,85.0
31,"Podsiadly, James",12,9,2,14,4,2.0,1.0,4.0,,2.0,1.0,,,,,6.0,9.0,2.0,6.0,1.0,,2.0,86.0
30,"Scarlett, Matthew",6,4,6,12,,,,,4.0,,,1.0,,1.0,,6.0,5.0,1.0,,6.0,,,97.0
14,"Selwood, Joel",19,5,8,27,2,,,6.0,2.0,6.0,9.0,5.0,1.0,3.0,,19.0,10.0,2.0,3.0,4.0,,3.0,83.0
27,"Stokes, Mathew",13,8,12,25,2,1.0,,3.0,1.0,5.0,4.0,3.0,1.0,1.0,,11.0,15.0,,3.0,1.0,1.0,2.0,82.0
5,"Varcoe, Travis",2,1,10,12,,,,4.0,1.0,1.0,1.0,,,,,4.0,8.0,,,2.0,2.0,,82.0
36,"Vardy, Nathan",3,6,7,10,1,,20.0,2.0,,,1.0,3.0,1.0,2.0,,4.0,7.0,,1.0,4.0,,,65.0
40,"Wojcinski, David",8,4,9,17,,,,2.0,2.0,5.0,1.0,1.0,,,,3.0,14.0,,,2.0,4.0,2.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,122,175,414,21,13.0,36.0,65.0,34.0,67.0,39.0,45.0,9.0,21.0,5.0,150.0,269.0,14.0,25.0,59.0,9.0,18.0,
Opposition,Opposition,183,66,164,347,10,13.0,41.0,60.0,39.0,47.0,39.0,42.0,22.0,9.0,1.0,152.0,191.0,9.0,5.0,61.0,21.0,4.0,
