Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
13,"Brunton, Neil",23y 217d,22 (4-1-17 20.45%),3 (0.14),←,
28,"Cresswell, Daryn",21y 77d,5 (0-0-5 0.00%),3 (0.60),←,
40,"Dunkley, Andrew",24y 39d,15 (2-1-12 16.67%),,←,
48,"Gray, Troy",19y 163d,9 (1-1-7 16.67%),6 (0.67),←,
31,"Holmes, Darren",21y 339d,23 (5-2-16 26.09%),4 (0.17),←,
11,"Kappler, Darren",27y 197d,101 (33-0-68 32.67%),72 (0.71),14 (3-0-11 21.43%),21 (1.50)
14,"Kelly, Paul",23y 10d,49 (11-2-36 24.49%),21 (0.43),←,
3,"Lewis, Dale",23y 95d,41 (10-2-29 26.83%),43 (1.05),←,
34,"Luff, Troy",22y 259d,16 (4-1-11 28.13%),16 (1.00),←,
8,"Minton-Connell, Simon",23y 103d,32 (10-0-22 31.25%),97 (3.03),13 (1-0-12 7.69%),47 (3.62)
10,"Mitchell, Barry",26y 244d,167 (70-2-95 42.51%),212 (1.27),←,
37,"Mooney, Jason",19y 63d,6 (0-0-6 0.00%),,←,
35,"Murphy, David",29y 350d,142 (61-0-81 42.96%),88 (0.62),←,
18,"Nettelbeck, Craig",20y 73d,39 (9-2-28 25.64%),24 (0.62),←,
22,"Scott, Dion",22y 128d,5 (1-0-4 20.00%),,←,
41,"Stevens, Gary",19y 302d,3 (0-0-3 0.00%),,←,
15,"Strooper, David",24y 164d,62 (17-1-44 28.23%),68 (1.10),19 (3-1-15 18.42%),40 (2.11)
2,"Tunbridge, Brad",28y 194d,42 (10-2-30 26.19%),16 (0.38),←,
27,"Wheeler, Sanford",22y 123d,23 (3-1-19 15.22%),5 (0.22),←,
26,"Wright, Stephen",31y 154d,243 (106-1-136 43.83%),246 (1.01),←,
Totals,Totals,23y 274d,1045 (357-19-669 34.16%),924 (0.88),,
C,"Buckenara, Gary",34y 35d,19 (3-1-15 18.42%),,←,
