Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",3,1,3,6,,,,,,,1.0,1.0,1.0,,,2.0,5.0,,,3.0,,,55.0
13,"Blumfield, Justin",7,3,3,10,1,,,,2.0,,1.0,2.0,,1.0,,8.0,1.0,2.0,,1.0,,,60.0
11,"Bowden, Joel",12,3,14,26,,,1.0,2.0,2.0,6.0,2.0,1.0,1.0,,,10.0,16.0,,,,5.0,,100.0
15,"Cameron, Leon",9,5,1,10,4,1.0,,1.0,,1.0,,1.0,1.0,,,2.0,8.0,,3.0,2.0,3.0,,88.0
9,"Campbell, Wayne",14,4,7,21,,,,1.0,4.0,5.0,5.0,5.0,,1.0,,8.0,12.0,,,1.0,,,74.0
6,"Chaffey, Mark",14,4,8,22,,,,,6.0,2.0,1.0,2.0,3.0,,,8.0,13.0,1.0,,1.0,,,100.0
24,"Coughlan, Mark",14,6,18,32,1,,,4.0,2.0,5.0,7.0,2.0,2.0,1.0,1.0,16.0,15.0,,,1.0,,1.0,88.0
14,"Fiora, Aaron",7,2,2,9,,1.0,2.0,3.0,2.0,3.0,,1.0,,1.0,,1.0,8.0,,,,1.0,,72.0
19,"Fleming, Tim",2,2,10,12,,,,,1.0,2.0,3.0,2.0,2.0,,,9.0,5.0,,,1.0,,,80.0
16,"Holland, Ben",5,3,4,9,1,,,3.0,1.0,3.0,,1.0,1.0,,,6.0,2.0,3.0,1.0,1.0,,1.0,76.0
44,"Houlihan, Adam",5,1,2,7,,,,1.0,,1.0,1.0,1.0,1.0,,,3.0,4.0,1.0,,,,,46.0
28,"Johnson, Kane",12,5,11,23,2,1.0,,5.0,1.0,4.0,3.0,4.0,2.0,1.0,,12.0,13.0,,1.0,1.0,1.0,,94.0
39,"Kellaway, Andrew",9,8,6,15,,,,1.0,4.0,2.0,1.0,,,,,3.0,12.0,1.0,,5.0,,,100.0
27,"Krakouer, Andrew",1,,3,4,,,,1.0,,1.0,,,,,,2.0,2.0,,,2.0,,1.0,56.0
35,"Newman, Chris",4,,10,14,,,,4.0,1.0,1.0,4.0,1.0,,1.0,,9.0,5.0,,,5.0,,,96.0
5,"Ottens, Brad",7,2,5,12,1,1.0,21.0,2.0,,1.0,2.0,2.0,,,,6.0,6.0,,,5.0,,,89.0
12,"Richardson, Matthew",11,5,2,13,3,1.0,1.0,,,4.0,,4.0,1.0,1.0,,10.0,3.0,2.0,3.0,4.0,,1.0,98.0
18,"Rodan, David",8,3,5,13,,,,4.0,,4.0,5.0,1.0,2.0,,,9.0,3.0,,,,2.0,1.0,80.0
4,"Rogers, Matthew",6,1,2,8,1,,,2.0,,3.0,,1.0,,1.0,,2.0,7.0,,,1.0,,1.0,64.0
10,"Stafford, Greg",7,7,7,14,1,,16.0,1.0,1.0,1.0,1.0,1.0,1.0,,,5.0,9.0,2.0,1.0,4.0,,,83.0
32,"Tivendale, Greg",12,4,3,15,,,,1.0,1.0,5.0,,4.0,1.0,1.0,,3.0,13.0,1.0,1.0,2.0,5.0,1.0,100.0
36,"Zantuck, Ty",8,3,5,13,,,,1.0,3.0,,1.0,1.0,1.0,1.0,,5.0,8.0,1.0,,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,72,131,308,15,7.0,41.0,37.0,31.0,54.0,38.0,38.0,20.0,10.0,1.0,139.0,170.0,14.0,10.0,42.0,17.0,7.0,
Opposition,Opposition,181,92,124,305,15,11.0,33.0,56.0,35.0,51.0,33.0,31.0,10.0,20.0,5.0,106.0,206.0,8.0,20.0,48.0,19.0,6.0,
