Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",13,6,5,18,1,1.0,,5.0,3.0,5.0,3.0,1.0,,,1.0,6.0,12.0,1.0,3.0,1.0,,1.0,86.0
10,"Boak, Travis",18,4,16,34,1,,,,3.0,7.0,9.0,2.0,1.0,,2.0,12.0,22.0,,,2.0,,,76.0
3,"Burton, Ryan",1,,1,2,,1.0,,,,,,,,,,,2.0,,,,,,15.0
18,"Butters, Zak",6,3,11,17,1,,,4.0,,,,1.0,2.0,,,6.0,10.0,,2.0,,,1.0,86.0
33,"Byrne-Jones, Darcy",13,4,7,20,,1.0,,,4.0,1.0,,3.0,,,,5.0,15.0,,1.0,,,1.0,76.0
17,"Clurey, Tom",4,3,,4,,,,,1.0,,,1.0,,1.0,,,3.0,,,7.0,,,87.0
22,"Dixon, Charlie",6,2,5,11,2,1.0,4.0,3.0,,1.0,,6.0,1.0,3.0,,11.0,2.0,1.0,1.0,5.0,,,96.0
21,"Duursma, Xavier",7,3,8,15,,,,4.0,1.0,2.0,3.0,5.0,2.0,3.0,,8.0,9.0,,,1.0,,,85.0
24,"Farrell, Kane",4,1,3,7,,1.0,,3.0,,,,,,,,1.0,6.0,,1.0,,,,83.0
9,"Gray, Robbie",5,2,15,20,1,1.0,,6.0,,2.0,2.0,1.0,,,,6.0,12.0,,1.0,1.0,,1.0,84.0
8,"Hartlett, Hamish",13,4,9,22,,,,3.0,3.0,1.0,1.0,2.0,,1.0,,5.0,16.0,,,1.0,,,81.0
5,"Houston, Dan",12,5,3,15,,1.0,,6.0,3.0,2.0,1.0,3.0,2.0,1.0,,5.0,10.0,1.0,,3.0,,,86.0
1,"Jonas, Tom",4,2,3,7,,,,1.0,,1.0,,1.0,,1.0,,4.0,5.0,,,6.0,,,92.0
29,"Lycett, Scott",7,1,5,12,,,27.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,,7.0,1.0,,,5.0,,,87.0
4,"Marshall, Todd",5,1,3,8,,,,1.0,2.0,2.0,,1.0,1.0,,,3.0,5.0,,,6.0,,,81.0
12,"McKenzie, Trent",10,5,3,13,,,,1.0,2.0,,,1.0,2.0,,,6.0,7.0,,,3.0,,,97.0
6,"Motlop, Steven",7,5,4,11,1,1.0,,2.0,,2.0,,3.0,1.0,1.0,,3.0,8.0,,,,,,74.0
2,"Powell-Pepper, Sam",8,3,10,18,1,2.0,,4.0,,5.0,3.0,4.0,1.0,1.0,,7.0,12.0,1.0,1.0,2.0,,3.0,86.0
11,"Rockliff, Tom",20,2,10,30,,,,9.0,2.0,4.0,3.0,5.0,,,,5.0,22.0,,,5.0,,,88.0
20,"Rozee, Connor",3,2,11,14,1,1.0,,7.0,1.0,,1.0,1.0,2.0,,,6.0,11.0,,,2.0,,,89.0
50,"Sutcliffe, Cam",3,,2,5,,,,3.0,,,,,,,,1.0,4.0,,,4.0,,,84.0
16,"Wines, Ollie",16,5,14,30,2,,,,,5.0,7.0,1.0,,1.0,3.0,12.0,15.0,,1.0,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,63,148,333,11,12.0,31.0,63.0,26.0,41.0,38.0,44.0,16.0,14.0,6.0,119.0,209.0,4.0,11.0,55.0,,7.0,
Opposition,Opposition,152,65,122,274,6,6.0,24.0,51.0,30.0,35.0,23.0,50.0,14.0,16.0,,109.0,164.0,6.0,10.0,43.0,1.0,5.0,
