Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Beams, Ben",8,2,1,9,1,1.0,,,,,4.0,4.0,1.0,,,5.0,5.0,,1.0,3.0,,,
32,"Carter, Nick",,,1,1,,,,,,,,,,1.0,,1.0,,,,,,,
19,"Chisholm, Scott",6,2,5,11,1,,,2.0,,4.0,,1.0,1.0,,,4.0,8.0,,,1.0,2.0,,
8,"Farmer, Jeff",7,3,3,10,,1.0,,,,1.0,2.0,1.0,,1.0,,2.0,7.0,,1.0,1.0,,,
20,"Febey, Matthew",10,2,11,21,2,,,2.0,1.0,4.0,1.0,5.0,2.0,1.0,,10.0,13.0,,,2.0,,,
4,"Grgic, Brent",9,2,6,15,1,,,1.0,2.0,3.0,2.0,2.0,,1.0,,6.0,8.0,1.0,,,2.0,,
15,"Hopgood, Paul",9,3,5,14,,,,2.0,2.0,1.0,,1.0,,2.0,,4.0,11.0,,1.0,,,,
27,"Ingerson, Anthony",5,5,6,11,,,,1.0,4.0,,1.0,1.0,,,,4.0,8.0,2.0,,,1.0,,
16,"Johnstone, Travis",11,1,4,15,,,1.0,2.0,1.0,3.0,5.0,,3.0,2.0,,7.0,8.0,,,3.0,1.0,,
36,"Leoncelli, Andrew",7,,7,14,1,,1.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,,11.0,3.0,,,2.0,,,
3,"Lyon, Garry",7,5,3,10,2,,1.0,,,3.0,,,,2.0,,5.0,4.0,3.0,3.0,,,,
9,"Neitz, David",8,6,6,14,2,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,,8.0,6.0,2.0,4.0,1.0,,,
44,"Nicholson, Alistair",6,5,4,10,,,19.0,1.0,1.0,2.0,,1.0,1.0,,,7.0,5.0,2.0,,,,,
43,"Rigoni, Guy",8,3,5,13,,,1.0,,1.0,2.0,3.0,1.0,,,,4.0,10.0,,,,,,
5,"Schwarz, David",8,3,5,13,1,1.0,3.0,,,7.0,2.0,2.0,,1.0,,4.0,9.0,,,,1.0,,
1,"Shanahan, Jamie",2,,1,3,,,3.0,,1.0,,,,,2.0,,2.0,1.0,,,,,,
12,"Viney, Todd",5,,5,10,,,,2.0,,3.0,1.0,2.0,1.0,2.0,,5.0,6.0,,,,,,
42,"Walsh, Peter",9,2,3,12,,1.0,,4.0,2.0,2.0,,2.0,1.0,1.0,1.0,6.0,6.0,1.0,,2.0,,,
26,"Ward, Daniel",6,,3,9,,,,1.0,4.0,2.0,2.0,3.0,,,,5.0,4.0,,,,,,
34,"White, Jeff",7,6,8,15,1,1.0,10.0,1.0,1.0,2.0,4.0,,1.0,,,7.0,8.0,1.0,1.0,,1.0,,
22,"Woewodin, Shane",12,5,8,20,,,3.0,1.0,2.0,2.0,6.0,2.0,,2.0,3.0,9.0,12.0,1.0,,3.0,4.0,,
13,"Yze, Adem",13,1,3,16,1,1.0,,1.0,5.0,1.0,2.0,,1.0,,,7.0,7.0,,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,56,103,266,13,11.0,44.0,25.0,28.0,47.0,40.0,33.0,14.0,21.0,4.0,123.0,149.0,13.0,11.0,20.0,13.0,,
Opposition,Opposition,185,81,84,269,11,12.0,30.0,33.0,27.0,47.0,43.0,32.0,21.0,14.0,2.0,126.0,147.0,22.0,20.0,21.0,3.0,,
