North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 56d,153 (79-1-73 51.96%),169 (1.10),←,
5,"Anderson, Stuart",21y 24d,10 (7-0-3 70.00%),2 (0.20),←,
11,"Archer, Glenn",22y 119d,64 (36-0-28 56.25%),32 (0.50),←,
14,"Armstrong, Matt",28y 142d,148 (62-0-86 41.89%),80 (0.54),16 (10-0-6 62.50%),9 (0.56)
12,"Blakey, John",28y 362d,192 (86-0-106 44.79%),53 (0.28),57 (34-0-23 59.65%),15 (0.26)
18,"Carey, Wayne",24y 55d,114 (64-0-50 56.14%),283 (2.48),←,
25,"Daniltchenko, Jason",19y 322d,12 (9-0-3 75.00%),1 (0.08),←,
26,"Ishchenko, Alex",31y 92d,138 (61-0-77 44.20%),37 (0.27),66 (35-0-31 53.03%),12 (0.18)
7,"Laidley, Dani",28y 116d,108 (63-1-44 58.80%),12 (0.11),56 (34-0-22 60.71%),1 (0.02)
35,"Longmire, John",24y 202d,146 (72-1-73 49.66%),466 (3.19),←,
31,"McKernan, Corey",21y 214d,38 (24-0-14 63.16%),34 (0.89),←,
13,"Nichols, Trent",26y 105d,90 (35-1-54 39.44%),88 (0.98),30 (18-0-12 60.00%),39 (1.30)
20,"Reynolds, Keenan",26y 195d,82 (43-0-39 52.44%),37 (0.45),8 (2-0-6 25.00%),2 (0.25)
22,"Roberts, Mark",30y 23d,133 (60-0-73 45.11%),106 (0.80),56 (34-0-22 60.71%),87 (1.55)
3,"Rock, Anthony",24y 295d,103 (58-0-45 56.31%),88 (0.85),←,
2,"Schwass, Wayne",26y 236d,138 (71-0-67 51.45%),78 (0.57),←,
8,"Scott, Robert",26y 142d,148 (85-1-62 57.77%),174 (1.18),16 (10-0-6 62.50%),10 (0.63)
24,"Sholl, Craig",27y 203d,122 (66-0-56 54.10%),20 (0.16),←,
15,"Smith, Ross",30y 168d,212 (105-2-105 50.00%),36 (0.17),←,
10,"Stevens, Anthony",24y 19d,103 (56-0-47 54.37%),47 (0.46),←,
36,"Stevens, Mark",19y 269d,7 (5-0-2 71.43%),12 (1.71),←,
Totals,Totals,25y 264d,2261 (1147-7-1107 50.73%),1855 (0.82),,
C,"Pagan, Denis",47y 300d,61 (37-0-24 60.66%),,←,
