Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",27y 204d,86 (60-0-26 69.77%),14 (0.16),←,
24,"Bews, Jed",29y 117d,155 (98-2-55 63.87%),16 (0.10),←,
46,"Blicavs, Mark",32y 13d,231 (155-2-74 67.53%),53 (0.23),←,
12,"Bowes, Jack",25y 74d,86 (22-1-63 26.16%),15 (0.17),3 (1-0-2 33.33%),1 (0.33)
5,"Cameron, Jeremy",30y 9d,214 (108-3-103 51.17%),549 (2.57),43 (31-0-12 72.09%),122 (2.84)
45,"Close, Brad",24y 254d,59 (43-0-16 72.88%),46 (0.78),←,
35,"Dangerfield, Patrick",33y 5d,307 (183-1-123 59.77%),319 (1.04),153 (102-1-50 66.99%),156 (1.02)
22,"Duncan, Mitch",31y 304d,259 (187-1-71 72.39%),176 (0.68),←,
29,"Guthrie, Cameron",30y 234d,234 (156-2-76 67.09%),75 (0.32),←,
39,"Guthrie, Zach",24y 284d,58 (39-1-18 68.10%),7 (0.12),←,
26,"Hawkins, Tom",34y 263d,331 (236-2-93 71.60%),737 (2.23),←,
36,"Henry, Oliver",20y 255d,29 (15-0-14 51.72%),34 (1.17),4 (1-0-3 25.00%),6 (1.50)
9,"Holmes, Max",20y 224d,34 (24-0-10 70.59%),16 (0.47),←,
8,"Kolodjashnij, Jake",27y 244d,156 (106-2-48 68.59%),3 (0.02),←,
32,"Miers, Gryan",24y 11d,87 (60-0-27 68.97%),72 (0.83),←,
42,"OConnor, Mark",26y 83d,91 (62-0-29 68.13%),5 (0.05),←,
17,"Ratugolea, Esava",24y 260d,63 (43-0-20 68.25%),38 (0.60),←,
23,"Rohan, Gary",31y 307d,181 (123-1-57 68.23%),195 (1.08),75 (53-0-22 70.67%),99 (1.32)
7,"Smith, Isaac",34y 101d,262 (182-1-79 69.66%),196 (0.75),52 (38-0-14 73.08%),31 (0.60)
1,"Stanley, Rhys",32y 130d,186 (107-1-78 57.80%),105 (0.56),128 (86-1-41 67.58%),65 (0.51)
18,"Stengle, Tyson",24y 173d,45 (27-0-18 60.00%),72 (1.60),29 (22-0-7 75.86%),57 (1.97)
44,"Stewart, Tom",30y 26d,129 (88-0-41 68.22%),3 (0.02),←,
2,"Tuohy, Zach",33y 121d,254 (137-2-115 54.33%),89 (0.35),134 (89-1-44 66.79%),49 (0.37)
Totals,Totals,28y 161d,3537 (2261-22-1254 63.92%),2835 (0.80),,
C,"Scott, Chris",46y 342d,290 (201-2-87 69.66%),,←,
