Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",30y 284d,195 (94-0-101 48.21%),63 (0.32),←,
35,"Biglands, Rhett",22y 253d,6 (3-0-3 50.00%),1 (0.17),←,
24,"Burton, Brett",22y 10d,27 (8-0-19 29.63%),29 (1.07),←,
6,"Byrne, James",22y 21d,8 (3-0-5 37.50%),1 (0.13),←,
1,"Crowell, Andrew",22y 273d,2 (0-0-2 0.00%),2 (1.00),←,
9,"Edwards, Tyson",23y 282d,91 (44-0-47 48.35%),49 (0.54),←,
38,"Gallagher, David",19y 283d,16 (8-0-8 50.00%),2 (0.13),←,
36,"Goodwin, Simon",23y 140d,60 (32-0-28 53.33%),17 (0.28),←,
34,"Hart, Ben",25y 310d,190 (92-1-97 48.68%),34 (0.18),←,
3,"Jarman, Darren",33y 107d,206 (115-0-91 55.83%),335 (1.63),97 (50-0-47 51.55%),213 (2.20)
28,"Johnson, Kane",22y 60d,57 (28-0-29 49.12%),16 (0.28),←,
5,"Koster, Kym",27y 103d,127 (69-1-57 54.72%),43 (0.34),89 (49-0-40 55.06%),30 (0.34)
31,"Marsh, Ben",23y 310d,16 (8-0-8 50.00%),8 (0.50),←,
23,"McLeod, Andrew",23y 284d,111 (54-0-57 48.65%),106 (0.95),←,
22,"Perrie, Ian",21y 35d,8 (3-0-5 37.50%),8 (1.00),←,
52,"Rehn, Shaun",28y 271d,128 (70-1-57 55.08%),48 (0.38),←,
32,"Ricciuto, Mark",24y 341d,159 (73-1-85 46.23%),100 (0.63),←,
10,"Robran, Matthew",29y 56d,111 (59-0-52 53.15%),103 (0.93),104 (55-0-49 52.88%),98 (0.94)
7,"Smart, Nigel",30y 359d,197 (93-1-103 47.46%),99 (0.50),←,
20,"Stenglein, Tyson",19y 303d,10 (5-0-5 50.00%),1 (0.10),←,
30,"Vardy, Peter",24y 109d,68 (34-0-34 50.00%),113 (1.66),←,
17,"Welsh, Scott",21y 159d,46 (29-0-17 63.04%),54 (1.17),10 (3-0-7 30.00%),24 (2.40)
Totals,Totals,24y 264d,1839 (924-5-910 50.24%),1232 (0.67),,
C,"Ayres, Gary",39y 229d,126 (68-1-57 54.37%),,10 (3-0-7 30.00%),
